username,date,review_text,rating,source
briwomp,,"“hindi naman ako mayayakap ng diploma ko sa gabi” DAYUM OKAY + buwiset ka, primo. KAINIS, pero kinilig ako ‘kay kahit ang toxic  : watched w fam ",120.0,ltbx
kuromata,,peak kathryn,160.0,ltbx
azyleee,,original na nakakautot,200.0,ltbx
leaniela,,"sobrang sakit sa part ni george na sinacrifice nya yung exam nya para sa bf nyang gago :(( it's crazy what love can do to us talaga. palibhasa kasi you know how to get me na eh. one song, one smile, one wink, one stare, wala! my world starts revolving around you again.",140.0,ltbx
heartutue,,JO ASAN KA NA JO,200.0,ltbx
eueuedz,,ewan ko sayo darren,80.0,ltbx
eden_cheese,,daghan kaykog ma hinumdoman ani nga movie HAHAHAbruh like jo pagod kana ba jo WHAHAHAHAHAHAH,140.0,ltbx
2cool4txt,,"this movie really said “let’s make you suffer for 2 hours watching the same fight on loop.” primo’s dreams? george’s dreams? all i see is bare minimum effort to fix shit.  honestly, if you’re gonna break up and get back together this much, MAYBE MAG-CHILL MUNA KAYO SEPARATELY??????primo is every guy who says “BABE, I’LL CHANGE, PROMISE!” LIKEEE WTFREAKAKKKK he’s sweet sometimes pero his communication skills are so trash. WHWHWHAHAHAH isa ka pa GEORFGEEEE TEH U DESERVE BETTERRR!! PERO ISA KA PA RIN INUNA MO YAN SHA KESA SA PANGARAP MOWE ALL KNOW… love should also come with SELF-WORTH.",200.0,ltbx
siandcritic,,All I know is that Kathryn is meant to CRY and not to act like a corporate Tita with 3-inch platforms,120.0,ltbx
leiiyahh,,They were everything but nothing at the same time.,160.0,ltbx
giyullahnuh_,,"""palibhasa kasi alam na alam mo kung paano ako kunin eh."" UGH I FELT THAT",200.0,ltbx
impluvial,,"main thought: kathryn best actressnow this movie is not even a kathniel movie but just kath ft. daniel cuz i can legit only remember her scenes and her lines. in a way daniel’s character was very him — passionate and would do anything for their dreams, which was why i couldnt appreciate the acting cuz was bro really acting?the whole amsterdam thing shouldnt even be there tbh like they just used darren as an excuse in the plot for george and primo to have a heart-to-heart, pwede naman sa garage yan beshiecakes libre pa pamasahe",120.0,ltbx
mriskamooska,,RAAAAAAAAAAAAGGGGGGHHHHHHHH manindigan naman kayo o,120.0,ltbx
deukyu,,will forever be PISSED at that ending,20.0,ltbx
aesyanxa,,"its been two years since i last rewatched this movie and i sweaaar to god im in a much different place rn than the last time ive watched this movie. this is why im staying single for as long as i can (until i heal) bc honestly, i could be a primo in someone’s life if i keep dating ppl when I can’t even help myself. i just saw how it sucked the life out of george and i don’t…",200.0,ltbx
rxfff,,matagal na yung letter na yan jo:(,200.0,ltbx
ladswoman720,,pinakatoxic na movie nila kathniel pero binaha ako ng luha,120.0,ltbx
gladzb,,pinaka toxic na kathniel movie pero kudos to kath's acting ofc,120.0,ltbx
_ninyi,,still makes me cry after 1938292891 rewatches,120.0,ltbx
liaxiaolongbao,,Not my favorite kathniel movie but it still hits hard,160.0,ltbx
tineprayluv,,"the most infuriating cathy garcia molina movie ever (and for that, the best). never have u ever watched a film in cinemas where i was so mad that i almost threw popcorn at the screen, then up and leave.probably due to more personal reasons, but still a very beautifully written film about the filthy truth of love, family, and social expectations in the Philippines.",200.0,ltbx
bbiswatchingu,,"Love kathniel, just not this movie. Oo, they have reasons to get back tgt, pero, its like getting back woth your toxic ex because of the ""memories"". STOP PROMOTING THIS. also i miss kathniel xx",80.0,ltbx
andithankyou,,It’s so realistic. This is the reality of couples especially in the time where careers come in. So many iconic scenes here too like omg.,160.0,ltbx
jellojiji,,A baddie falling for a douche rockstar wannabe who has nothing but his dick,120.0,ltbx
monex,,tangina boy apakarupok mo bes,80.0,ltbx
saramicat,,bakit ba hindi nabulok yung letter ni primo sa ilalim ng ref edi hindi sana nagbalikan tong dalawang to,40.0,ltbx
xienxuyi,,they don't make movies like this anymore,200.0,ltbx
huangji,,"— Probably one of my favorite films of Kath The film is… very Midnight Rain-coded, but with both people finding their way back to each other, because of the shared apartment. The ""apartment we won’t share"" vibes… but shared pa rin pala!  Super relatable as someone who wants to keep pursuing a person, but is stuck in a crisis because of a career waiting for you—one that could take you far in life. But that’s what life is,…",200.0,ltbx
haalia,,gets ko si george. we're the same breed. certified tanga.,120.0,ltbx
njly,,primo was straight up a bum omg george ayg kawala saimong lukha sa kaning nimal. other than that i did enjoy it and even had feels at the end,100.0,ltbx
fpdixptkfl,,tangina mo primo ,40.0,ltbx
cforchrist,,LOVE LOVE LOOVEEE KATHRYN BERNARDO !!!! “distance makes the heart grow fonder. but presence puts the heart in danger.” ,180.0,ltbx
yayaerin,,"over sa tanga pagdating kay primo, jo",,ltbx
sisignamaymayo,,"primo pinaalis ka dahil gusto ni jo ng space, hindi para mang-iwan bigla",80.0,ltbx
lexiluvsfilms,,i miss kathniel. the epitome of their movies are almost the ones that shaped my idea and perspective of love. the chemistry was real—as if what they were acting wasn't just going on in movies but also in real life. my favorite loveteam. my childhood. my type in all fields. i miss them.,200.0,ltbx
sweetapplee,,my feminine rage throughout this movie,100.0,ltbx
rzzx,,oo na miss ko na kathniel,160.0,ltbx
krmae,,Hmmm...,140.0,ltbx
sjgvril,,"ok ,,,... so bakit mo pa binalikan????",40.0,ltbx
jaeeeden,,"Pretty good acting for a filipino movie. (Except for Darren Espanto, that little kid pmo the whole time he was on the screen. DID HE EVEN TRY?!) Really touching since it’s a realistic story. Cinematography/Videography can be better. Your typical pinoy kilig tas iyak movie. It’s alright, I liked it I guess. Would give a higher rating if not for Darren.",100.0,ltbx
kateeunicex,,"ngl i cant blame george, i’d get woed too ",100.0,ltbx
lalouisse,,ang husay ni kathryn,160.0,ltbx
ilivefororchids,,buti na lang sa totoong buhay hindi sila nagkabalikan,140.0,ltbx
annieya,,di naman kase ako pinapayagan mag twitter eh....,140.0,ltbx
rikachus,,feelings about He-Who-Shall-Not-Be-Named aside this is still an excellent cinematic masterpiece and i can count on one hand how many movies have caused me to cry so hard i almost throw up. this movie is 2 of them,200.0,ltbx
dababadook,,"If the home doesn't feel like home anymore, leave. Jusko, Jo. Kasi yung mga di na kailangan pang bumalik ay hindi na dapat bumabalik. Kung may peste sa bahay, paalisin. But, it will much better if we're the one who will run away from the pest, that dangerous one. Ang toxic pero kasi sila pa KathNiel niyan e, sinong di kikiligin. Miss ma'am, Kathryn Bernardo, you literally carried thizz, as you do always. Acting ni Kath - 100/10 Beauty ni Kath - 123456789/10",120.0,ltbx
julianocess,,"This movie isn't just a ""movie"" it's an emotional rollercoaster. The film portrays the struggles of a long-term relationship facing an unexpected Crisis, moment of heartbreak,the unspoken tension, and the agonizing process of trying to rebuild the trust this movie makes you feel everything is real. It shows that being in a relationship is not all about ""love"", ""spark"", and ""kilig"" There are times that you'll have a fight and you'll just throw hurtful words at each other. Not all the time it's all about love, but it's all about sacrifices and devotion . You'll sacrifice everything for your loved ones, until you get drained,tired, and until you don't have anything to yourself anymore because you give them all. ""The Hows of us"" hit me hard when the raining scene started. I found myself completely absorbed in the character's struggles.",200.0,ltbx
julianocess,,"This movie isn't just a ""movie"" it's an emotional rollercoaster. The film portrays the struggles of a long-term relationship facing an unexpected Crisis, moment of heartbreak,the unspoken tension, and the agonizing process of trying to rebuild the trust this movie makes you feel everything is real. It shows that being in a relationship is not all about ""love"", ""spark"", and ""kilig"" There are times that you'll have a fight and you'll just throw hurtful words at each other. Not all the time it's all about love, but it's all about sacrifices and devotion . You'll sacrifice everything for your loved ones, until you get drained,tired, and until you don't have anything to yourself anymore because you give them all. ""The Hows of us"" hit me hard when the raining scene started. I found myself completely absorbed in the character's struggles, almost thinking that i’m part of it, the way they delivered everything it will make you realize that everyone’s in relationship experience all the struggles and burden.",200.0,ltbx
jai4everurs,,rewatched this over and over again and still cried multiple times tho i already know what will happen. romanticizes the idea of getting back w ur ex (don’t). p.s. fuck primo,200.0,ltbx
yamiyoo_n,,Carried by kathrin bernardo's acting. That's the only way I'll put it. And putangina wag kayong sasabak sa ganyang rs HWHAHAAH,120.0,ltbx
peterpocka,,"i feel like what gets on my nerves with this one is that they got back together from a letter written two years ago, after the whole conversation they had in amsterdam about growth. Why didnt they get back together after that? It doesn't make sense to me. Primo was still up to no good regardless if he was aware of it or not. Regression indicator: George folding just bcos old primo said he was sorry while still being useless.",,ltbx
ilovejuls,,I would never sacrifice my career and dreams over a man.,120.0,ltbx
annahnymous,,may god bless me and never let me fall in love with a man that could ruin me like this,160.0,ltbx
renlics,,This was so serious to 2018 me (always a George girl),160.0,ltbx
v_nc_e,,"ts pmo WHERES THE SELF RESPECTi would never fucking forgive anyone who set me back, like not making it to NMAT? HELLO? BOBO BA TAYO??",20.0,ltbx
lvlykaoxy,,ano bayan primo,160.0,ltbx
sunserts,,"guilty pleasure ko tlga mga to … I LOVE ANGST GIVE ME THE ANGST GIVE ME THE TEARS!!! but! I still stand by the fact that they should’ve broken up :) this is “love until u have nothing left to give” at its finest & going back to the person that hurt u (NEVER DO THAT) I love u George u r so strong girl codedalso, why tf is ‘Malay Ko’ so good ?!?!?!? this movie ruined ‘Hanggang Kailan’ for me",100.0,ltbx
ramskrrtt,,maganda ang development. nice. hahahahahahahahahahahahaha kakainggit,200.0,ltbx
strawverryjammy,,"Pabigat lang naman si primo sa relationship nila. Bumalik lang kasi alam na worth it si jo. Imagine her life sana without this pabigat. People really often romanticize this, I mean oo reality talaga pero ugh wag na kayo bumalik sa taong gago please.Ang sakit sa puso when u see the girl giving up everything para lang sa lalaki. yung scene na sinukaan ni primo si jo… itama ang lahat ng mali kaya bumalik ? ulol.“what makes that sorry different from all your sorrys before ?” hahasi mikko lang talaga may sense.“hindi na ‘ko tanga” “hindi ka naman masaya” - kapag puso ginamit, tanga. pag utak, hindi masaya.",40.0,ltbx
iniukit,,"kainis hahahah, bakit kasi nakakakilig ibang scenes kahit ang toxic talagarewatched w frens",120.0,ltbx
berriesetcreme,,"jo dapat iniwanan mo na lang sya nung gumulong sya sa olivarez tagaytay jusko beh. never jeopardize your future for your significant other especially kung wala naman kwentang jowa, di na nga nagliligpit ng plato, pabigat pa",120.0,ltbx
mltien,,gets na gets kita jo,160.0,ltbx
ishka_,,IN MY 16 YRS OF LIFE BAKIT NGAYON KO LANG TO PINANOOD  HINDI AKO SUPER DUPER FAN NG KATHNIEL PERO HINDI AKO MAKATIGIL KAKAEYAK,200.0,ltbx
faelizs,,"jo >>> carsonjo is sooo me, she gets me and she will always be a movie character i'll run back to",200.0,ltbx
psupsuchuxx,,Personally one of the most relatable movies I’ve ever watched tz made me cry allat,200.0,ltbx
xelaxelaxelaaa,,never fails to make me cry,200.0,ltbx
kelciiey,,I miss kathniel 14th anniv na sana eh,120.0,ltbx
shnookiedoodles,,so realistic.. a must tryyy,200.0,ltbx
cazzeh,,relate kay george (tanga),100.0,ltbx
viiix,,tangina mo primo,100.0,ltbx
n0ddle,,"Le doy 3 estrellas por la buena cinematografía y actuación de Kathryn, sin embargo, esta película es de verdadero terror, retrata mi peor pesadilla y es un discurso de mucho cuidado el querer transmitir que a quien te falla hay que otorgarle una segunda oportunidad porque “te hace feliz”; no gente, si hacen de lado tus sueños poniéndote en una situación en donde te desvivas por la relación, favor de correr lo más rápido que se pueda. Nadie que te haga esto merece una segunda vez, por más que duela, miles de personas más con otra mentalidad te acompañan en tu propio camino hacia el éxito, no te lo estropean.",120.0,ltbx
faeinfilm,,dapat hindi bumaba sa jeep si george! nakakairita,160.0,ltbx
cococaine,,may pesteng dumalaw,140.0,ltbx
lukisanuimi,,kung may movie yung the apartment we wont share siguro eto na yon,180.0,ltbx
juliszav,,Me when I’m meant to be doing an essay but instead I’m crying over this movie ,160.0,ltbx
yzvaine,,ito ang literal na multo,160.0,ltbx
rezember,,"tangina mo primo at wag niyo na ein bigyan ng acting roles si darren, tnx. isa ka pa george di ka na dapat bumalik kay primo.",120.0,ltbx
ruanstelle,,primo kuhang kuha mo inis ko beh,60.0,ltbx
luvcadie,,what is filos obsession with amsterdam,160.0,ltbx
lawrenceasis30,,pasaway talaga si darren!!!!,160.0,ltbx
liluvfilms,,the bakit bumalik pa si kathryn sa mukhang alipunga of us,80.0,ltbx
s0ulz,,"JUSKO. wala na ako letterboxd, pero napa-dl ako bigla para lang i-rate tong movie na 'to HAHSHWWJJSS. tangina! wala pa ata sa kalahati movie naiinis na agad ako xd. jesus, never sacrifice ur own future for a guy who only thinks of himself!!! like never!!!!",40.0,ltbx
cayenepepper,,,180.0,ltbx
weathers012,,tumawid kana baby,120.0,ltbx
wallflowermark,,Yes!,200.0,ltbx
nyximur,,Maganda naman sana kung di niya lang binalikan si Daniel. Si Kath lang nagdala ng movie tbh,120.0,ltbx
ariachandesu,,tangahan mo pa jo,120.0,ltbx
kyouqen,,Di ko alam pero galit ako kay primo,160.0,ltbx
fleorsyle,,why lol,140.0,ltbx
solacipat,,why do they have to go back together,140.0,ltbx
maryagoround,,ayoko na pala magkaroon ng primo sa buhay kopagod na pagod na pagod na pagod na akohehehaha same,160.0,ltbx
sayd777,,fuckass ending,80.0,ltbx
smallunarcitos,,tangina neto ni primo you are a hell of a problem talaga,80.0,ltbx
meowtmn,,"ang real nung inuuna yung boyfriend above anything else sa totoo lang, mali lang sa part na sa gitarista, feel ko bahista pwede pa. panget ng amsterdam scene ang irrelevant lagi namang nawawala mga tatay dapat hinayaan nalang",80.0,ltbx
bonoancheta07,,"kathryn carried the movie, ninonormalize ng filipino movie ang toxic relationship and its not good.. pero i cried on the scene they were in the rain hahah mabilis rin kasi ako makuha",120.0,ltbx
cinnadawn,,tanga amp,80.0,ltbx
rollkateaction,,jo ano na jo,120.0,ltbx
iceii,,"my comfort movie for some reason no matter how many times i rewatch, ‘ulan & umbrella’ scene will always get me. also when george hopped of the jeepney for primo— sobrang sakit. great film, great potential, although it felt like it got lazy adding in the darren dillema / amsterdam. wala namang tulips HAHAHAHA",120.0,ltbx
eska123,,TANGINA MO PRIMO,80.0,ltbx
lezxi,,"I may not have found a reason to stay, but I found a reason to come back",200.0,ltbx
mveiv,,fav horror movie,160.0,ltbx
kinneyyy,,DAPAT NAG DOCTOR KA NA LANG GEORGE!!!,160.0,ltbx
pintobbean,,LINTIK NA PASSION NA YAN,140.0,ltbx
ttonkatzu,,huhu tangina,160.0,ltbx
soma28,,"Primo was so focused on his problems that he became everything but of the man George fell inlove with. Everything but the man he promised. Only until George was tired of it all that Primo realized it. Holy relatable movie. Kathniel's best movie ever I think, at least double the quality of Barcelona and Barcelona was a good movie. Hope I'll get the chance to watch this with you in the future. Like Primo, I'll be better and be the man you once fell in love with, a better man that you once fell in love with.",140.0,ltbx
_rojielyn,,"ang sulat sa ilalim ng ref, dam",160.0,ltbx
hrailuv,,"Happy birthday Jo. Pasensya ka na kung 'to munang lumang record ni tita lola regalo ko sayo ha. Wala e. Wala pa. I know that lately I've been falling short of the man I promised I'd become. The man you deserve. Nakikita ko kung paano ka nahihirapan Jo. It crushes me. Kasi ang totoo, hindi ko na rin talaga alam kung paano e. Paano pa ba ako makakabangon. Paano ko ba matutupad mga pangarap natin. Paano ko pa ba matutupad…",100.0,ltbx
alexisia,,tangina talaga ni primo,80.0,ltbx
watdapaks,,"""I needed for you to fight for us that night because I was so tired fighting alone""Napa what if nalang talaga ako sa part na what if George read the letter in the vinyl record on her birthday? Would it change the trajectory of their story? Would it be enough to convince her to continue fighting even though she's drained and exhausted of everything? Would they still be together? And if she did, would it be worth it? But I also realized that it's good narin na hindi niya nabasa kasi after ending things with Primo, she had a better life. Kahit mahirap at masakit para sa kanya. This made me realize that sometimes you have to lose what you thought you needed in order to make space for what you truly deserve.Maraming pagkakamali si Primo, and of course may mali din si George. Lalo na sa part na she has all the reason to walk away and leave Primo before, but she just can't kasi sobrang mahal niya. It's not her fault for loving someone at their worst. Pero sana hindi niya kinalimutan yung self worth niya. Nakakahinayang lang talaga yung years na nasayang niya taking care of Primo only to end up sacrificing her opportunity to become a doctor This reminded me that you can love someone with all your heart but do not forget your own worth in the process. You don't have to shrink your worth just to fit someone else's comfort or expectation. Girl, you do you! Ang pinaka takeaway ko sa movie na 'to is to choose wisely between love and life's priorities. Know when to stop and walk away kasi walking away is not just about giving up on love, but choosing to honor your worth and the future you've worked so hard for. Also, hindi ibigsabihin na may natapos ay tapos na. The end is just the beginning of something better. To my girlies, I hope we won't experience what George had gone through. I hope we don't meet the Primo in our life that will make us choose between love or career. I hope we get the love that we truly deserve. ",160.0,ltbx
kyvx,,Sana makita uli ni Kath yung letter ni DJ sa ilalim ng ref,200.0,ltbx
reyryy,,"Paminsan-minsan, napapanaginipan ko na ipinagluluto kita ng paborito mong pagkain—napapanaginipan ko yung mga pinangarap kong gawin kasama ka, mga bagay na hindi ko na talaga magagawa.Alam mong mahal kita. Andaming dahilan para sukuan ka, pero tiniis ko—Hinintay ko lang naman na lumaban ka.I didn’t fight for us that night because I was so tired of fighting alone.Matalino akong tao e, pero pagdating sa’yo, ewan ko, natatanga ako.Isang beses sa napakaraming beses na pwede akong sumuko, pero ‘di ko ginawa. Pero isang beses lang pala yung kailangan mo para sumuko.Isang beses lang ako napagod, iniwan mo na ‘ko?",160.0,ltbx
fatima_mcst,,a classic for me idc idc idc!!! kathryn bernardo's chokehold on me after all these years needs to be studied....,140.0,ltbx
reachives,,fuck U primo the only thing that u deserve is to suffer more than joeffective pampataas ng sama ng loob sa mga lalaki ,100.0,ltbx
beyondwave,,tangina mo primo,60.0,ltbx
rie_e,,anong magagawa ng putanginang sorry 'di ba,80.0,ltbx
obscuredmoon,,"putangina mo pa rin primo and ng actor nun tangina mo bobo bwisit nakakainis, isa pa si jo aarggg dapat iniwan mo talaga yun sa kalye bes",140.0,ltbx
esmirei,,gets kita george,120.0,ltbx
shellseaya,,i watched this for like 10 times already,160.0,ltbx
_chryzhel,,inangyan,100.0,ltbx
cineiya,,bakit sa paraan ng pagiging tanga nagiging masaya ang mga tao?,140.0,ltbx
cruxifictions,,PUTANGINAMO PRIMO wala ba alternate ending na hindi na binalikan ni george ‘tong man child na ‘to,,ltbx
ceejzxay,,bakit tanga si george,180.0,ltbx
daneahsusi,,my mom was talking to me and so casually dropped the fact that earlier today his mom texted her asking if she knows what happened between us recently………. HELLO????! HOW DO U EXPECT ME TO BE CLEAN OF THIS MAN IF OUR MOMS R TEXTING ABOUT USSSSSSSSSSSS WHATTTTTTTso i turned this on bc im sad now like bruh what the bruh,200.0,ltbx
ayeeshajarlos,,the movie’s real villain? primo’s inability to just be a decent guy. classic male manipulator move,80.0,ltbx
cinnamonreuu,,I miss my ex girlfriend,200.0,ltbx
_solxxc,,palibhasa kasi  alam na alam mo  kung paano  ako kunin eh  isang ngiti  isang kanta  isang yakap  isang sorry  wala!umiikot  na ulit yung mundo ko ⁉ang talino kong tao  pero pag dating  sa'yo?  ewan ko  natatanga ako ,120.0,ltbx
loebadoobee,,i am still mourning kathniel,160.0,ltbx
thatconsunjix,,the pain after re-watching the hows of us the day after the breakup:'),160.0,ltbx
aavverrys,,"Good movie actually. I just don't get why after all that, she still wants to get back with the one who destroyed her before.",120.0,ltbx
riysch,,"Palibhasa kase, alam na alam mo kung paano ako kunin eh.°˖Pareho kaming tanga ni George, but I will never, ever sacrifice my career just for a man.It actually feels validating to know that may mas tanga pa sa 'kin gumawa ng desisyon sa buhay, kahit na character lang.",60.0,ltbx
smirnoffz,,primo hater 4 life,120.0,ltbx
bianarie,,i cry everytime i rewatch this,160.0,ltbx
louigy,,"Jo, tignan mo na ung nasa ilalim ng ref",140.0,ltbx
direkenn,,napaiyak neto ang dalawang presidente ng lfc,140.0,ltbx
cereal_quitter,,BAKIT BINALIKAN PA OH GOSH!!,140.0,ltbx
shanneeiii,,"""Pagod na pagod na pagod na ako""",140.0,ltbx
reserafim,,wala talagang ambag na matino mga lalaki sa mundo e 'no,120.0,ltbx
offinitu,,primo PMO,100.0,ltbx
ahroncllyflmd,,"“love is patient, love is kind...”pero kung ikaw pa rin ang nagbabayad ng kuryente habang si kuya nasa ‘creative process’ niya?girl, that’s not love. that’s roommate with benefits",120.0,ltbx
ephemeralstar,,tangina ang sakit. miss ko na kathniel movies,200.0,ltbx
strawbewyn,,tangina martyr,140.0,ltbx
kristmas_3,,"George’s decisions are so frustrating, things would've been different if she just put herself first. I get it though, love makes you do the most. And bruh, it’s a cycle, she gains control, then loses it. As for Primo, idek. I wouldn’t force something my heart’s not in, but in their case, just pick a job that can support you for the meantime. Overall, it’s good. It shows how much we do for love, but more than that, it’s about how strong George is and how someone can get their life together after all the BS they went through.",140.0,ltbx
kischa,,gets kita george ahahahahah joke,120.0,ltbx
tashi_yyy,,"I repeat this again and again. The first time I watch this and again as teen adult - hindi dapat bumaba si Jo! If someone makes you choose better your dream over love, that's not love at all. True love will make you grow, will allow you to grow in anu aspect of life. No amount of reason are valid for leaving your dreams. One thing i learned, in the first red flag of relationship you have to run away. ""in train, you have to stop in your destination before the pay gets too high"".Dreams is not non-negotiable. May this lovestory never find me",160.0,ltbx
luvsknma,,HAHAH hirap talaga mag date ng musicians!! IHYY PRIMO >:(,60.0,ltbx
eviluis,,haha jo pagod ka na ba jonaalala ko talaga pinageemotan ko to nung 2023 imy ***,160.0,ltbx
micarafaella,,"""Palibhasa kasi alam na alam mo kung paano ako kunin. Isang ngiti, isang kanta, isang akap, isang sorry wala umiikot na ulit yung mundo ko. Matalino akong tao pero pagdating sa ‘yo, ewan ko, natatanga ako.""hindi ka talaga masaya kapag wala si primo sa buhay mo, george ‼",200.0,ltbx
sharonconeta,,music taste ni primo mga tugtugan ko kapag nakaupo ako sa window seat ng bus,200.0,ltbx
simyuwel,,"alam niyo talaga akong paiyakin putangina kung sanang nabasa kaagad ni jo yung letter. like gets ko yung hirap na naranasan ni jo and yung galit niya towards primo pero nag t-try naman kc si primo eh urheueheuheueheuehu. controversial yung movie na toh, pero personally i loved it.",200.0,ltbx
postnathclrty,,di k din alam basta pinanood namin,140.0,ltbx
dsadboi,,kung ako yan di kita gaganyanin jo hehe,120.0,ltbx
shengshaishoo,,hindi tayo mapapakain sa lintek na passion na ‘yan!,120.0,ltbx
estefhaven,,ang paano natin tinagalog ko lang,120.0,ltbx
fleweur14,,galing ni kathryn,80.0,ltbx
kridegu,,they always come back no?,160.0,ltbx
hiveriz,,One of the best filipino movie i've ever watched.,160.0,ltbx
chiaru4u,,talaga namang binalikan pa ni jo?!?!!?,140.0,ltbx
shawtyna,,this is controversial but I like primo.,160.0,ltbx
xanderlee,,mapapakain ka ba ng passion passion na yan,140.0,ltbx
luvalysa,,"Ang sakit mo primo, dapat sayo di binabalikan eme",160.0,ltbx
asiolle,,inamo primo,120.0,ltbx
cocomayi,,"I've watched this for several times na at every now and then ang masasabi ko lang, she's just a girl and mahal niya si primo",160.0,ltbx
shobibo,,"would never sacrifice my dreams just for a guy, get out hoe",120.0,ltbx
sushilowkey,,4 stars because I owe it to my 2019 self who felt this movie so much ;-; oa ako e sorry,160.0,ltbx
paiphos,,the beginning was so good but you can stop watching after the breakup. The movie should have just ended there,120.0,ltbx
enbyroberts,,Grabe sakit ng lalamunan ko habang pinapanood ko to. Ilang oras ko din bago natapos kasi kelangan ko magpause bago ituloy. Nagspiral pa ko sa boyfriend ko kung paano kapag nangyari samin to.,160.0,ltbx
ishibish,,"To be honest, I loved how the movie started. It was creative, and the flow of emotions was heartbreaking. But honestly, I think it would’ve been more powerful if they didn’t end up together. Hindi dapat bumaba sa jeep si Jo - at mas lalong hindi dapat siya bumalik kay Primo. The ending felt too cliché. Sayang, it could’ve hit so much harder.",120.0,ltbx
shylala,,"watched it twice, cried both times",200.0,ltbx
loveinaugust,,"i like how this movie always makes me sad (only for george) but what i just don’t like is the ending. THERE WAS REALLY NO NEED TO COME BACK TO HIM. i always thought of primo as an annoying prick, always relying on george (hated how george was always there for him)  pls tangina stand up & get a life  the only character that was making sense here was mikko lol. also, i absolutely hate how lagi nalang ninonormalize yung mga toxic and complicated relationships. same ending, magbabalikan tapos idadaan sa ‘lesson’ sa dulo  how predictable. her life was better without him, her life BECAME better when he left him. what was the need for him to cone back, really?",60.0,ltbx
virgoc0re,,"“i may not have found a reason to stay, but i found a reason to come back” ???? and he thought he ate???holy shit this guy sucks so much i was actually getting irritated watching this. his gf stayed with him through years of his constant bullshit and she has ONE semi-bad day and he dips. kinda reminds me of that statistic where women are highly likely to stay if their partner has a serious illness but men in the same scenario are highly likely to leave. pls kill the “baddie who’s desperately and hopelessly inlove with a man who doesn’t care if she lives or dies” trope in filipino films im sick of it",100.0,ltbx
yawni,,shongit nmn bat nagbati pa,,ltbx
jmcuser,,tanginamo primo,140.0,ltbx
jmnmry,,i really really love this movie so much ig i can say that we are all like george when it comes to love natatanga tayo,200.0,ltbx
kwekwekmalaki,,Namaga na lang mata pota,140.0,ltbx
porojis,,hays,100.0,ltbx
yramfs,,siguro di rin pinapayagan si yohan ng mama nya mag twitter,160.0,ltbx
sinostra,,IMO dito lang gumwapo si daniel HAHATAGYAHAHAHAH,140.0,ltbx
dyleiin,,"lesson learned: balikan ang ex that caused a big stop on your future career plans, and ruined you at the same time",120.0,ltbx
idleidna,,never go back to ur ex.,140.0,ltbx
nassyo,,"Mga nasa utak ko habang pinapanood:-PURO AWAY SILA hahaha Parang gago.-DEBATEEE??!, AYOKORINMAGPATALO! -""wag kang sumuko at yong labanan!"" O sige ba -WTF PRIMO PORKET hindi mo passion o gusto mo hindi mo na gagawin? Bobokaba?! isa lang sa mga realization ko sa bohai is mental game ang success gago. kasi para maging successful kailangan mo gumawa ng sobrang daming boring things, kailangan mo ibaba yung pride at ego mo, like yung pagpapapawis, showing most of the time ket 'di mo trip, Its a choice hayop ka primo.-KINGINA ONTE NALANG PAREHO NA KAMI NI PRIMO NG BUHOK mukha kaming basurero ay ako lang pala . -NAMISS PA YUNG TEST KINGINA, CHOOSE YOUR CAREER OVER ANYTHING PERO awit huhu. Anong problema? ikaw primo haha.-Tangina problema rin ata ako hahaha sorry babawi ako hahaha-mamaw mag acting si kath haha-""isang beses sa napakaraming beses na pwedeng sumuko pero hindi ko ginawa"" hahahah sobrang dali lang ba? -Iniwan mo primo nung araw na ikaw yung pinaka kailangan niya hindi mo man lang sinubukan tanongin?! sana pinaglaban mo, hayop ka bandang dulo ikaw din mag reregret nyan.-tangina niregret nga ni primo haha tama ako. meron pa kayang chance haha-ARAWQPOH NAHULOG NA SI KATH ULE  GANDA MO GEORGE-""UMUWI KANA BABY"" ""HANGGANG KAILAN"" WOAH GANDA SOUNDTRACK TANGINAAA KAHIT MAPUTI NA BUHOK KO!-""MEMORIES na kailan man hindi mapapalitan o mabubura""-""TULIPS"" ""RIDE THE TIDE"" ""ARAW"" ""AMSTERDAM"" ""BANDA"" ""PASSION"" ""NAGPATALO"" ""how do i keep my promises to you? sana 'wag kang sumuko satin. wag kang bumitaw. sana samahan mo parin ako ifigure out ang sagot to all the how's, hanggang maipanalo natin to, Hindi ko kaya mawala ka sa buhay ko"" Tanginaaaaaaaaaaaa yuhGRABE ANG DAMI KONG TANONG. GANDA MOBE-",200.0,ltbx
mitzuris,,"I’ll never forget this movie. This is my favorite kathniel movie. I like how they act, especially Kathryn Bernardo her eyes is truly amazing.",200.0,ltbx
d3adyan,,best story about love ever. rewatched 39218493740101,200.0,ltbx
mydiwa,,watched this with boyfriend so he knows to stay persistent no matter what  #filipinowomanlowkeytheproblem,140.0,ltbx
sondergab,,Maybe love like this find me ,120.0,ltbx
youwi777,,'di ako si jo pero pagod na,200.0,ltbx
bamskibarabida,,hahahahahaha,120.0,ltbx
rireels,,"wala akong pake, dapat d na bumaba ng jeep ‘yan si george",100.0,ltbx
jujules123,,"Tangina ih binalikan pa si Primo, solid na eh. Ang tanging maganda lang sa movie na 'to ay si Kathryn at acting niya. Periodt",120.0,ltbx
