movie_name,review_text,date,topic
Hows of Us,ts still hurts ,2025-07-04,34
Hows of Us,PAGOD NA PAGOD NA PAGOD NA PAGOD NA AKO,2025-07-04,-1
Hows of Us,"Jo, ano? Jo, pagod ka na? Jo?",2025-07-04,0
Hows of Us,bat kayo bumalik,2025-07-04,-1
Hows of Us,"both sides were valid for me …. lahat tayo ay napapagod pero we are either made from it or broken from it. si george ang isang halimbawa ng mga taong ieendure talaga ang lahat-lahat para sa pag-ibig. it was supposedly her desirable trait until she was broken from it bit by bit. sa sobrang pag-uuna niya sa mga taong mahal niya, nakalimutan niyang magtira para sa sarili niya  inuna niya ang pag-ibig kaysa sa pangaraphabang si primo naman … inuna ang pangarap bago ang pag-ibig, at ayon ang ikinasira niya. it does hurt when your passion is not appreciated enough, at alam niyang nahihirapan din si george sakanya. it never meant he loved george less, he was just passion-driven, and that is never wrong. ang mali lang niya ay nagkulang siya para ipakita yon kay georgeeither way — love will either blind or wake us from reality. we do things out of spite for love even in the least expected times that we will. ibubuhos ang buong kaluluwa at pagkatao para sa taong mahal natin — but too much of something never ends well.",2025-07-04,-1
Hows of Us,"“in order to win a war, you have to stay together.”that line hit hard because love isn’t about avoiding conflict, it’s about choosing to stay even when it’s hard. the hows of us reminded me that real love isn’t always romantic or dreamy. it’s work, patience, and showing up even when it hurts.what stood out to me was kung gano kadali sumuko when things get painful, and how rare it is to hold on. but sometimes, like the film said, all we need is a little patience.some relationships need space to grow. others grow best together. and figuring that out is part of the journey.i learned that love means constantly choosing each other. not just when it’s easy, but especially when it’s not. facing the problem together, talking, being tired together, resting when needed. that’s what makes love last.i hope one day i find a kind of love that feels safe, honest, and patient. and i hope that kind of love finds me, too.",2025-07-04,10
Hows of Us,we both crode,2025-07-03,-1
Hows of Us,Bro just kill me???,2025-07-03,-1
Hows of Us,doctor na naging bato pa,2025-07-04,-1
Hows of Us,"di makarelate, wala kaming ref",2023-09-14,1
Hows of Us,"Not a single movie in my life has ever made me cry so much. legit. it's such a real story. yes, it may have covered cliched topics on relationship (aka falling for your exes blah blah blah), pero ang simple talaga ng ideya, and yet it manifests the struggles people face within a relationship, and it holds so many lessons to learn from. i also love how they promoted the house to the tita. how everything from that house has memories, how the house has their history. the tape on the floors and walls, the divided kitched and fridge, the couch. the couch where they built their dreams and hopes for the future. so much sentiment in everything they once had, and they gave it all away. but the war is over. the battle has been won. ""Just ride the tide, until the sun rises again. Because it always does.”",2025-07-03,-1
Hows of Us,lol,2025-07-03,26
Hows of Us,may something talaga sa mga 7 years na ‘yan,2025-07-03,1
Hows of Us,aliw na aliw ako panoorin toh sa classroom eh,2025-07-03,-1
Hows of Us,ANO JO PAGOD KANA BA ???,2021-07-29,24
Hows of Us,I'm down for a sad romance Filipino movie,2025-07-03,8
Hows of Us,10/10 super ouch,2025-07-02,0
Hows of Us,"This film was okay. Cathy's movies just really have a track record for being cheater and manipulator apologists. Darren's character is one of the flaws. Not sure if it was his execution or bad writing but his 17 yo character acts like a 9 yo on some occasions, which I find weird. George's friends are lowkey annoying too. The plot was all over the place- lots of things don't make sense (eg. tita lola entrusting Primo to the house, the Amsterdam storyline, etc.)The acting, however, was very powerful here. Kathryn's delivery was very raw. Daniel improved so much. He's not that on par with Kath still imo, but not too bad.",2025-06-28,-1
Hows of Us,tanginang yan,2025-07-01,35
Hows of Us,"a man destroying a woman's future in pursuit of his own interests is a truth lived time and time again. breaking the cycle goes beyond mere redemption. it must be institutionally and socially recognized that a woman's time and resources is as important as a man's, and that no man is entitled to receive forgiveness.",2025-07-01,13
Hows of Us,"jo. (kung ako lang) jo ano ba yun? kung galit ka (kung ako lang) sabihin mo sa akin. ano bang gusto mo, jo? (ay di ko sasabihin) nagmumukha naman akong tanga dito eh. kung galit ka murahin mo ako. gusto mo ba, saktan mo na lang ako.. oh? (para sayo) oh ano? jo ano? ano ba? ayaw mo na ba? (para sayo) pagod ka na ba? jo ano? ayaw mo na? pagod ka na? (kailangan kang limutin)",2025-07-01,5
Hows of Us,one of my fav filipino movies,2025-07-01,8
Hows of Us,"Mas masakit pala panoorin 'to kapag alam mong break na ang Kathniel hshs. Nice one Cathy pero mas prefer ko talaga yakapin ang diploma ko kaysa sa ex ko tuwing gabi. I know there's no cheating involved but always choose your career over love. Imagine, pursuing love over career not knowing where it will take you until you realize you're slowly losing your career and we don't how long will love can stay, I mean we're not entirely sure if they're the ONE but we still ignored the fact that not everything will always turns out that way we expected to be. Love CAN wait but career opportunities will SNAP in any second.",2025-07-01,10
Hows of Us,i go through the five stages of grief just by watching this alone,2025-07-01,-1
Hows of Us,"when i watched this in highschool i thought “amazing, they’re meant to be after all this time.” as an adult, i feel like the realistic ending is that they never get back together because how do you get over that.",2025-06-30,-1
Hows of Us,Ayun lang:(Check nyo ulit baka may papel pa sa ilalim ng ref:(,2025-07-01,1
Hows of Us,"The House of Us is a quiet kind of heartbreak. It tells the story of two people who once shared the same dreams but slowly drifted apart. It is not the loud kind of love. It is the kind that stays even when things get hard. The kind that gets tired but never fully disappears.It shows how love can be full of promises, but life can still find a way to test every one of them. They love each other deeply, but they are no longer the same people who started the journey. And that is what hurts the most. Watching two people hold on while slowly breaking inside.The film reminds you of the love you once believed would last forever. The kind that felt like home. And when that love starts to fall apart, it does not shatter all at once. It fades. Quietly. Painfully. And yet, in all the breaking, there is still hope. Hope that love, when chosen again, can still heal. Even if nothing is the same anymore.",2025-06-30,7
Hows of Us,me too,2025-06-30,0
Hows of Us,"Di ako kinilig, nainis lang ako.  Syaka bakit laging umuulan?",2025-06-30,1
Hows of Us,ganda ni kathryn eh,2025-06-30,3
Hows of Us,ganda amp,2025-06-29,-1
Hows of Us,nakakashunga ang pag ibig talaga,2025-06-28,1
Hows of Us,men and its audacity,2025-06-28,-1
Hows of Us,cancer talaga ang pagibig sa babaeng may pangarap :P,2025-06-28,1
Hows of Us,KATHRYN BERNARDO CARRIED ALL THROUGHOUT THE FILM,2025-06-27,12
Hows of Us,"same jo, pagod na pagod na din ako.. putangina mo kase primo",2025-06-28,0
Hows of Us,life would've been easier if it weren't for primo,2025-06-28,4
Hows of Us,okay na sana e... kaso binalikan mo pa hahahaha cge mahal mo e ano magagawa namin,2025-06-27,18
Hows of Us,George: Tangi where are wePrimo: we are on top of aGeorge: glacier Ps — ang panget ni Daniel,2025-06-28,-1
Hows of Us,"ok lang……….. kaso (dog) tae ‘yun, george! tae!",2025-06-27,35
Hows of Us,"My first Kathniel movie! Pretty good. And well, I like the Kath half of Kathniel LOL sorry",2025-06-26,2
Hows of Us,i watched this with my exim no longer okay,2025-06-27,25
Hows of Us,“marupok at tanga… pero gets” - yanihatesu,2025-06-27,18
Hows of Us,"wala, ganon pa rin ang dating ng ""lintek na passion yan! mapapakain ba tayo ng passion na yan?!?!""",2025-06-27,23
Hows of Us,"darren, kumanta ka na lang please ",2025-06-27,-1
Hows of Us,Namiss ko siya ,2025-06-27,1
Hows of Us,i remember watching it at 14/ something and it's like changing my whole way of thinking about love.,2025-06-27,9
Hows of Us,primo setting the standards for incompetent men nowadays,2025-06-27,-1
Hows of Us,"bwiset na manlligaw to, pinapaiyak ako",2025-06-27,-1
Hows of Us,putanginamo primo,2025-06-26,-1
Hows of Us,hell the fawk nah george,2025-06-26,14
Hows of Us,Beginning of the movie was good it made me kinda sad i feel like im like bf in the first half the second half of the movie was ok,2025-06-26,-1
Hows of Us,Palibhasa kasi alam na alam mo kung paano ako kunin eh.,2025-06-26,-1
Hows of Us,Another reminder na unahin muna ang sarili! Thanks sa reminder jo <3,2025-06-26,1
Hows of Us,"This isn’t a love story with grand gestures. It’s one with unwashed dishes, broken promises, and the sound of someone finally saying “enough.”But also—hope. Hope that maybe love, once broken, can come back better. If you both choose it again. Wiser this time.And yes, they got back together. Tapi, kali ini bukan sekedar ""cinta"" Tapi karena mereka sudah selesai sama versi lamanya.That part? That broke me. In the best way",2022-11-05,10
Hows of Us,kathniel… i don’t wanna remember when i watched this,2024-04-24,-1
Hows of Us,bakit binalikan pa?,2025-06-26,-1
Hows of Us,i love this,2025-06-25,-1
Hows of Us,"ang sakit, ang sarap, IT HITS THE RIGHT SPOT! wow, oa. on of the reasons why I want to visit amsterdam and why I love tulips! AAAAAA",2025-06-25,19
Hows of Us,i would not miss my NMAT for a manfirst time watch with thea and we were sobbingsecond time watch with tito and tita :D,2025-06-25,-1
Hows of Us,pwede to maging namon au,2025-06-25,1
Hows of Us,FREEEEEEE MEEEEEEE NOOOOOOOO,2025-06-24,-1
Hows of Us,lakas tlga sepanx ko d2 real,2025-06-24,0
Hows of Us,ganon pala yung networking,2025-06-24,-1
Hows of Us,iba parin si george,2025-06-24,14
Hows of Us,set amsterdam,2025-06-24,19
Hows of Us,bwiset,2025-06-24,0
Hows of Us,potanginaaaaaaaaaaaaaaaaaaaa,2025-06-24,-1
Hows of Us,"‘di  naman kasi  ako  pinapayagan  magtwitter , pero may  pagkapasaway  ako eh , hanapin  mo  na lang , kapag  nahanap  mo ... shhhhh  ka  na lang [watched 6.23.25]",2025-06-24,-1
Hows of Us,i hate this fucking movie sm. kathryn bernardo i love you but if a man did all that id literally kill him im not even joking,2025-06-23,-1
Hows of Us,red flag pa rin si primo,2025-06-23,27
Hows of Us,dj u need to stfu,2025-06-23,38
Hows of Us,kelan ba mananalo putanginang yananw love in its purest form can make u do tons of things you never expected urself to do so at oo tanga si George at kupal si Primo but hey that's love ,2025-06-23,-1
Hows of Us,"solid tong movie na to, pag pinapanuod ko to naalala ko greatest love ko, nakuha tuloy namin yung tawagan nilang “jo”. Naniniwala ako sa sinabi ni Primo na “I may not have find reason to stay, but i found reason to comeback”",2025-06-23,6
Hows of Us,"Love is blind, and George and Primo just proved that. Mowm George this is not u",2025-06-23,4
Hows of Us,neow i don’t like that ending… so i’m just gonna… close my eyes?,2025-06-23,-1
Hows of Us,ngek parin,2025-06-23,0
Hows of Us,Pang ilan panood ko na to,2025-06-22,1
Hows of Us,hay,2025-06-22,-1
Hows of Us,"Definitely one of my fave. Kathryn's acting? Insanely good. That confrontation scene in the rain? Memorized ko na, word for word. Also, let me be clear: I will never get off a fucking jeep just to miss my NMAT. I'm not throwing away my future for a drunk man who can't even handle his own mess. Sorry, George, pero I choose me. It started off so strong and grounded, but the cheesy reconciliation towards the end? Meh. Not really a fan of the, ""maybe we'll get back together"" energy. CHARIZ HAHAHA.",2025-06-22,2
Hows of Us,"Ganda ng story, unique siya from any other romance na filipino movie and it really stings your heart from the details, the lines, the delivery, and the characters",2025-06-22,8
Hows of Us,Kathniel peak,2025-06-22,3
Hows of Us,kathryn deserves better,2025-06-21,-1
Hows of Us,"Mas maganda siguro kung hindi sila nagbalikan sa dulo. It should be better in that way. Yes, they both grow especially Primo who were held by his passion for music however he should've done that nung sila pa ni George but nobody talked about how hard it was for her to shoulder everything. George deserves so much better, yung hindi na siya kailangang pagurin, at yung hindi na niya kailangan pang buhatin yung relasyon nang mag isa tapos iiwan lang…",2025-06-21,-1
Hows of Us,darren espanto abnoy siraulo ilagay yan sa ICC,2025-06-21,-1
Hows of Us,"minus half star kasi although the movie does a great job in making me understand both jo and primo's pains, i cannot imagine myself ever doing any of that for a guy.",2025-06-21,4
Hows of Us,"'wag niyo balikan ex niyo, mga inutil ",2025-06-21,1
Hows of Us,oa. sorry kung natapakan pagka-loveteam nyo,2025-06-20,-1
Hows of Us,magbubulag bulagan ako pag ako yung nasa jeep,2025-06-20,-1
Hows of Us,My Filipino comfort movie. The same with what I've felt for Someone Great.,2025-06-20,8
Hows of Us,Letch k primo ewan q ba sau,2025-06-20,37
Hows of Us,that goddamn music (i don't blame you primo cos same),2025-06-19,22
Hows of Us,dapat kasi may pintuan yung jeep para di nakababa si george,2025-06-19,-1
Hows of Us,Ngh… Teared up…. i hated primo at first but they are adorable ,2025-06-19,-1
Hows of Us,men used to go to war,2025-06-19,-1
Hows of Us,the putangina of us.,2025-06-19,-1
Hows of Us,hate u primo!!!!!!!!!!!!!1,2025-06-18,-1
Hows of Us,"“isang sabi ko lang na pagod na ako, umalis ka na? i needed you to fight for us that night.” GETS (may pinagdadaanan)",2025-05-31,5
Hows of Us,i could never not cry every time i watch this movie,2025-06-18,-1
Hows of Us,"YOU CAN NEVER GO WRONG WITH KATHNIEL MOVIES the ost, kathryn's acting, the vibes, the set, (well, DJ is still mediocre pero nadala naman siya ni kath)the plot is unique for it's time and it made me laugh, cry, and kilig all at the same time!i will def watch this again... i just think that Jo should've never went back for Primo, but love is love! a must watch and also never forget to look under your refrigerators :P",2025-06-18,-1
Hows of Us,"okay, macacancel ako pero there was no room for growth for both of them when theyre together, theyre limiting themselves by being with each other the movie started of them trying ti find stability while primo tries to find his big break pursuing his passion that only ultimately led to an end whilst limiting jo from her studies and careerthey couldnt even afford shit, no electricity no water lahat lahat na tapos kakauwi lang ni kath from juggling both reviewing and work tapos sha pa ipapahugas mo ng pinggan tangina!!!! youre better than that girl and at the end wala naman din ng yari?? she’s still in school, primos still doing god knows what, and they sold the house (understandle for medical rzns). stay in the sinking ship or what evgets ko naman na relationship is abt commitment but ths movie just pure emotions no substance hahaha, cliche ending too, they shouldve broken upp",2025-06-17,-1
Hows of Us,"sobrang galing ni kathryn?????? the story was so good, it’s something na totoong nangyayari naman talaga kaya mas masakit :((",2025-06-17,-1
Hows of Us,Mas okay sakin na di sila endgame,2025-06-17,0
Hows of Us,we love you kathryn bernardo,2024-06-16,3
Hows of Us,A FUCKING CLASSIC . best kathniel movieTANGINANG YELLOW PAD NA YANNN!!!!!,2025-06-17,-1
Hows of Us,"putangina, ang sakit pala kapag sobrang relate ka na sa mga linya ni Jo. pagod na pagod na pagod na pagod na ako!",2025-06-17,-1
Hows of Us,"""Matalino akong tao pero pag dating sayo, ewan ko natatanga ako.""this one broke me. relatable!!!",2025-06-17,5
Hows of Us,Iconic movie but pls don’t miss your nmat for a broken guy,2018-08-30,-1
Hows of Us,naiyak pa ako dito nung nirewatch ko tanginamo primo,2025-06-17,1
Hows of Us,"idc what anyone says. pagod na pagod na pagod na’ko,,,,,,,",2025-06-17,1
Hows of Us,most hated assist of all time:1. yohan2. darwin,2025-06-16,30
Hows of Us,tangina mo primo,2025-06-16,36
Hows of Us,DNF. Boring.,2025-06-16,-1
Hows of Us,"4 stars para kay kathryn. ewan ko ba bakit pa binalikan yang primo na yan, wala naman siyang silbi sa buhay ni george. altho gusto nila iredeem yung character ni primo pero am not buying it kase sobrang selfish lang na hintayin pa mapagod si george before ""magbago"" tapos magtatanong pa yan kung pagod na, ee kung hindi ka ba naman tanga.",2025-06-16,28
Hows of Us,imagine risking your biggest dream FOR A MAN i can never,2025-06-15,20
Hows of Us,"watched this at 2AM with my 2 twinks, all of us slightly drunk, lights off. we spent half the time screaming laughing cursing primo putangina that man didnt make a single correct choice like get a therapy??? film's boring bc MEN but 10/10 dramatic fun experience with them though. would do it all over again ",2025-06-15,-1
Hows of Us,always the go-to rewatch movie,2025-06-15,-1
Hows of Us,naalala ko pa andami nagrewatch neto nung nagbreak ung kathniel HAHAHAHAHAHAHAHAHA TOP 1 MOVIES AGAD SA NETFLIX,2023-11-30,6
Hows of Us,loved the amsterdam setting in the movie but at what cost with the plot ://,2025-06-15,19
Hows of Us,"love or career? CAREER! why would I miss my NMAT for a drunk guy who has done nothing but be emotionally unavailable?anyway, I'm so glad I watched this with my sisters ",2025-06-14,-1
Hows of Us,Yes again,2025-06-14,0
Hows of Us,"first of all i cried almost the entire film. gustong-gusto ko yung umpisa so much. (suddenly i can't compose a single thought). but ayaw ko lang yung weird cut between the original audio and voiceover nung nasa Amsterdam na sila, and like yung editing sa ibang parts ( minor issue lang naman). pero all in all, such a great film. god i think... i think... wala akong maisip pota bahala na",2025-06-14,11
Hows of Us,tangina d ka na talaga natuto,2025-06-13,-1
Hows of Us,kaiyak,2021-07-16,37
Hows of Us,"Forgot to log this one! (I watched it for the first time w/ ishi)""I may not have found a readon to stay... But I found a reason to come back"" namo daniel,nakakainis muka niya 90% of the time grabi idk why lol pero kathryn sobrangggg ganda",2025-06-13,6
Hows of Us,Dj role is a bullshit we are so blinded by love to the point na nakalimutan natin kung gano siya ka gago kay george—ngl I actually voted for primo but as grow up I realized na hindi dapat ganon na parang pang movie lang talaga ang atake niya kc shuta ang rupok rupok mo naman non hayup inalagan mo pinakain mo tas iniwan ka bigla tapos bigla mo nalang papasukin sa buhay mo ulet?!?!? For me lang hindi ako mapapakain ng pagibig so why settle for less eh andami daming tao sa mundo. Still this movie is nice and super love kath’s acting here,2025-06-13,-1
Hows of Us,gago ampota naalala ko nung nirewatch ko toh last yr 5 timesedit: BAT SUPER DAMING HATE SA REVIEWS,2025-06-12,-1
Hows of Us,tangahan mo pa jo,2025-06-12,18
Hows of Us,PERO DITO? DITO SA PUTANGINANG ‘TO!???,2019-02-07,24
Hows of Us,"""I may not have found a reason to stay, but I found a reason to come back."" ""Mas madaling umayaw pag nasaktan na, bumitaw pag pagod na. Pero sa totoo, ang kailangan lang ay patience."" putangina ang ganda ng cinematics, ng acting, ng plot, ng story, ng characters, ng setting, ung pagka OA, and EVERYTHING my GAD TANGINA PATAPOS NA YUNG MOVIE DUN AKO NAIYAK E BWASEEETTTT, LALAKING NAGSORRY BEC HE FELL SHORT OF THE MAN HE WANTED TO BE…",2025-06-12,5
Hows of Us,"Tangina mo, Primo",2025-06-11,17
Hows of Us,Their dialogues and confrontation always gets me! Kathryn carried again and again!,2025-06-12,2
Hows of Us,"""How did you not find a reason to stay?""",2025-06-11,29
Hows of Us,"The Hows of Us felt to me like a simple, yet not shallow romantic melodrama. It sits somewhere between emotional depth and surface-level storytelling, focusing on a couple navigating love, breakup, and reconciliation.The screenplay was simple but had an almost episodic feel to it, i wasn't annoyed by it though and actually enjoyed some of the sequences as well.The humor was a mix of slightly cringeworthy moments and genuinely funny ones.The romance, both in its joyful and sorrowful moments had a mixture of both melodramatic, over the top yet funny moments, dialogues that felt like lied between borderline cringe and genuinely touching and effectively playful at times as well The chemistry between the leads stood out. I liked them as a couple, and both gave good performances, the lady, maybe, more than the male lead, since the writers did give her a bit more importance with backstory, depth and dialogues and so the actress had more to work with in here.The Amsterdam scene was the only one that felt a little unnecessary. Even though it added depth to both characters, especially George and featured the important flower field moments, and the detailing regarding her wish to watch tulips and all, there was still something about it that felt out of place. And yeah, i guess, it was the location change that might've made me think that way.",2025-06-11,7
Hows of Us,"THIS is my favorite KathNiel movies.Because of this I learned how to play “Hanggang Kailan, Umuwi Ka Na Baby—By Orange and Lemons” with my very much new guitar. The character development was so good. This movie resembles young love so well. The unreadiness, being immature, yet the love was so pure and genuine.This is one of my favorite storylines. It’s a movie that you would want to watch over and over again.",2025-06-11,2
Hows of Us,PAGOD NA PAGOD NA PAGOD NA AKO!!!,2025-06-11,24
Hows of Us,"Ewan ko sayo cathy, may sakit ata sya nung ginawa nya to ung sipon ko sa mata tumulo rin eh",2025-06-11,-1
Hows of Us,,2018-09-02,-1
Hows of Us,AAAAHHH,2025-06-10,26
Hows of Us,tangina talaga sahhaha kapag kupal talaga kasama mo manood puro tawa lang talaga kayo eh hshahah aaaa lesson learned nang paulit-ulit: huwag mainlove sa musikero.,2025-06-11,32
Hows of Us,kung ako si george di ko babalikan yang si primo. boo loser. kahit na makita ko pa yung letter niya sa ilalim ng ref.,2025-06-10,1
Hows of Us,"this makes my heart ache so much bluuuuuuud, imagine not achieving your dreams and not ending up with the one you truly love",2024-04-14,10
Hows of Us,pagkakatulad ni hwang at primo:-madungis,2025-06-10,1
Hows of Us,She deserved someone BETTER. Obviously.,2025-06-10,13
Hows of Us,kung nagpagupit kalang daniel baka mas bawas pa galit ko sau e,2025-06-09,-1
Hows of Us,iyakin,2025-05-01,0
Hows of Us,tanginamo primo pati ako pinaiyak mo,2025-06-09,18
Hows of Us,hay nako daniel panira talaga,2025-06-07,-1
Hows of Us,ulol wag na kayo pumara,2025-06-09,1
Hows of Us,Goated movie as always,2025-06-08,-1
Hows of Us,"ang sabi nga ni baron pagod ako, pagod na pagod ako. pagod na pagod na rin ako makitang magpakatanga ka george",2025-06-08,1
Hows of Us,HINDI DAPAT SILA NAGKABALIKAN!,2025-06-08,15
Hows of Us,"tanginang ‘yan, primo. ugali pa ba tawag d’yan?",2019-06-12,-1
Hows of Us,paano nakayanan ni george bumaba ng jeep for primo,2025-06-07,-1
Hows of Us,"kahit ako hihina ang tuhod kapag hinarana ehh, gets na gets ko si george !!!",2025-06-07,-1
Hows of Us,She was WAY toooooo forgiving,2019-06-06,13
Hows of Us,okay na sigurong maging malungkot kesa maging tanga,2025-06-07,1
Hows of Us,ganda ng linyahan ko dito eno wahahahahahaha,2025-06-07,-1
Hows of Us,"this gets an additional half a point kase im still in the restaurant, but otherwise, kathryn carried.",2025-06-06,12
Hows of Us,"“hindi naman ako mayayakap ng diploma ko sa gabi” DAYUM OKAY + buwiset ka, primo. KAINIS, pero kinilig ako ‘kay kahit ang toxic  : watched w fam ",2025-06-06,-1
Hows of Us,peak kathryn,2025-06-06,3
Hows of Us,original na nakakautot,2025-06-06,-1
Hows of Us,"sobrang sakit sa part ni george na sinacrifice nya yung exam nya para sa bf nyang gago :(( it's crazy what love can do to us talaga. palibhasa kasi you know how to get me na eh. one song, one smile, one wink, one stare, wala! my world starts revolving around you again.",2025-06-06,-1
Hows of Us,JO ASAN KA NA JO,2025-06-06,1
Hows of Us,ewan ko sayo darren,2025-06-06,-1
Hows of Us,daghan kaykog ma hinumdoman ani nga movie HAHAHAbruh like jo pagod kana ba jo WHAHAHAHAHAHAH,2019-03-19,-1
Hows of Us,"this movie really said “let’s make you suffer for 2 hours watching the same fight on loop.” primo’s dreams? george’s dreams? all i see is bare minimum effort to fix shit.  honestly, if you’re gonna break up and get back together this much, MAYBE MAG-CHILL MUNA KAYO SEPARATELY??????primo is every guy who says “BABE, I’LL CHANGE, PROMISE!” LIKEEE WTFREAKAKKKK he’s sweet sometimes pero his communication skills are so trash. WHWHWHAHAHAH isa ka pa GEORFGEEEE TEH U DESERVE BETTERRR!! PERO ISA KA PA RIN INUNA MO YAN SHA KESA SA PANGARAP MOWE ALL KNOW… love should also come with SELF-WORTH.",2025-06-05,4
Hows of Us,All I know is that Kathryn is meant to CRY and not to act like a corporate Tita with 3-inch platforms,2025-06-05,3
Hows of Us,They were everything but nothing at the same time.,2025-06-05,13
Hows of Us,"""palibhasa kasi alam na alam mo kung paano ako kunin eh."" UGH I FELT THAT",2025-06-05,-1
Hows of Us,"main thought: kathryn best actressnow this movie is not even a kathniel movie but just kath ft. daniel cuz i can legit only remember her scenes and her lines. in a way daniel’s character was very him — passionate and would do anything for their dreams, which was why i couldnt appreciate the acting cuz was bro really acting?the whole amsterdam thing shouldnt even be there tbh like they just used darren as an excuse in the plot for george and primo to have a heart-to-heart, pwede naman sa garage yan beshiecakes libre pa pamasahe",2025-06-04,2
Hows of Us,RAAAAAAAAAAAAGGGGGGHHHHHHHH manindigan naman kayo o,2025-06-04,1
Hows of Us,will forever be PISSED at that ending,2025-06-04,-1
Hows of Us,"its been two years since i last rewatched this movie and i sweaaar to god im in a much different place rn than the last time ive watched this movie. this is why im staying single for as long as i can (until i heal) bc honestly, i could be a primo in someone’s life if i keep dating ppl when I can’t even help myself. i just saw how it sucked the life out of george and i don’t…",2025-06-04,4
Hows of Us,matagal na yung letter na yan jo:(,2025-06-04,-1
Hows of Us,pinakatoxic na movie nila kathniel pero binaha ako ng luha,2025-02-07,-1
Hows of Us,pinaka toxic na kathniel movie pero kudos to kath's acting ofc,2025-06-03,-1
Hows of Us,still makes me cry after 1938292891 rewatches,2025-06-02,25
Hows of Us,Not my favorite kathniel movie but it still hits hard,2025-06-02,2
Hows of Us,"the most infuriating cathy garcia molina movie ever (and for that, the best). never have u ever watched a film in cinemas where i was so mad that i almost threw popcorn at the screen, then up and leave.probably due to more personal reasons, but still a very beautifully written film about the filthy truth of love, family, and social expectations in the Philippines.",2025-06-02,8
Hows of Us,"Love kathniel, just not this movie. Oo, they have reasons to get back tgt, pero, its like getting back woth your toxic ex because of the ""memories"". STOP PROMOTING THIS. also i miss kathniel xx",2025-06-02,2
Hows of Us,It’s so realistic. This is the reality of couples especially in the time where careers come in. So many iconic scenes here too like omg.,2025-06-02,-1
Hows of Us,A baddie falling for a douche rockstar wannabe who has nothing but his dick,2025-06-01,22
Hows of Us,tangina boy apakarupok mo bes,2025-06-01,36
Hows of Us,bakit ba hindi nabulok yung letter ni primo sa ilalim ng ref edi hindi sana nagbalikan tong dalawang to,2025-06-01,15
Hows of Us,they don't make movies like this anymore,2025-05-31,-1
Hows of Us,"— Probably one of my favorite films of Kath The film is… very Midnight Rain-coded, but with both people finding their way back to each other, because of the shared apartment. The ""apartment we won’t share"" vibes… but shared pa rin pala!  Super relatable as someone who wants to keep pursuing a person, but is stuck in a crisis because of a career waiting for you—one that could take you far in life. But that’s what life is,…",2025-06-01,2
Hows of Us,gets ko si george. we're the same breed. certified tanga.,2025-06-01,-1
Hows of Us,primo was straight up a bum omg george ayg kawala saimong lukha sa kaning nimal. other than that i did enjoy it and even had feels at the end,2023-10-23,-1
Hows of Us,tangina mo primo ,2025-05-31,36
Hows of Us,LOVE LOVE LOOVEEE KATHRYN BERNARDO !!!! “distance makes the heart grow fonder. but presence puts the heart in danger.” ,2023-12-17,10
Hows of Us,"over sa tanga pagdating kay primo, jo",2025-05-31,18
Hows of Us,"primo pinaalis ka dahil gusto ni jo ng space, hindi para mang-iwan bigla",2025-05-31,1
Hows of Us,i miss kathniel. the epitome of their movies are almost the ones that shaped my idea and perspective of love. the chemistry was real—as if what they were acting wasn't just going on in movies but also in real life. my favorite loveteam. my childhood. my type in all fields. i miss them.,2025-05-31,2
Hows of Us,my feminine rage throughout this movie,2025-05-30,-1
Hows of Us,oo na miss ko na kathniel,2025-05-30,0
Hows of Us,Hmmm...,2025-05-30,0
Hows of Us,"ok ,,,... so bakit mo pa binalikan????",2025-05-30,24
Hows of Us,"Pretty good acting for a filipino movie. (Except for Darren Espanto, that little kid pmo the whole time he was on the screen. DID HE EVEN TRY?!) Really touching since it’s a realistic story. Cinematography/Videography can be better. Your typical pinoy kilig tas iyak movie. It’s alright, I liked it I guess. Would give a higher rating if not for Darren.",2025-05-30,8
Hows of Us,"ngl i cant blame george, i’d get woed too ",2025-05-29,14
Hows of Us,ang husay ni kathryn,2025-05-29,3
Hows of Us,buti na lang sa totoong buhay hindi sila nagkabalikan,2025-05-29,15
Hows of Us,di naman kase ako pinapayagan mag twitter eh....,2024-01-06,-1
Hows of Us,feelings about He-Who-Shall-Not-Be-Named aside this is still an excellent cinematic masterpiece and i can count on one hand how many movies have caused me to cry so hard i almost throw up. this movie is 2 of them,2025-05-29,-1
Hows of Us,"If the home doesn't feel like home anymore, leave. Jusko, Jo. Kasi yung mga di na kailangan pang bumalik ay hindi na dapat bumabalik. Kung may peste sa bahay, paalisin. But, it will much better if we're the one who will run away from the pest, that dangerous one. Ang toxic pero kasi sila pa KathNiel niyan e, sinong di kikiligin. Miss ma'am, Kathryn Bernardo, you literally carried thizz, as you do always. Acting ni Kath - 100/10 Beauty ni Kath - 123456789/10",2025-05-29,-1
Hows of Us,"This movie isn't just a ""movie"" it's an emotional rollercoaster. The film portrays the struggles of a long-term relationship facing an unexpected Crisis, moment of heartbreak,the unspoken tension, and the agonizing process of trying to rebuild the trust this movie makes you feel everything is real. It shows that being in a relationship is not all about ""love"", ""spark"", and ""kilig"" There are times that you'll have a fight and you'll just throw hurtful words at each other. Not all the time it's all about love, but it's all about sacrifices and devotion . You'll sacrifice everything for your loved ones, until you get drained,tired, and until you don't have anything to yourself anymore because you give them all. ""The Hows of us"" hit me hard when the raining scene started. I found myself completely absorbed in the character's struggles.",2025-05-29,9
