review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
1214,5,"The Marcos family is still as narcissistic as ever, and to no one's surprise, is still trying to weasel their way back into power.It's a story the Filipino people should already know by heart, but considering our goldfish memory, it's a story worth retelling until the end of time.As a documentary, The Kingmaker says nothing new.",positive,0.8950406312942505,0.8950406312942505
1214,6,But it does say something important.,positive,0.894269585609436,0.894269585609436
1214,7,"As a Filipino, however -- tangina mo Marcos balik mo pera namin.",negative,0.9217134118080139,0.9217134118080139
1215,0,an important view.,positive,0.9575148820877075,0.9575148820877075
1216,0,"The documentary tries to present two sides of a coin, but ultimately reveals itself to be slanted in the right direction for humane reasons.",positive,0.6910630464553833,0.6910630464553833
1216,1,"It is political, gripping, and deeply personal to the Filipino's struggle for justice.",positive,0.8861988186836243,0.8861988186836243
1216,2,The film becomes even more relevant with a narrative on Duterte and how everything potentially ties to the Marcoses' bid for power again.,positive,0.9541993737220764,0.9541993737220764
1216,3,"While I would have preferred there was less of Imelda being given the avenue to try and twist history, I know only the ignorant can be fooled by her delusions.",positive,0.7438274621963501,0.7438274621963501
1216,4,"Contrary to Imelda's belief, the truth exists and manifests itself to discerning people so that hopefully, we can truly say #NeverAgain.",positive,0.5035311579704285,0.5035311579704285
1217,0,Here is my position: we should never put Imelda Marcos in front of a camera.,positive,0.5433414578437805,0.5433414578437805
1217,1,"We should never give her access to any platform whatsoever, because it's just another opportunity for her to spout her lies, all shrouded under the guise of her being this doddering old woman with strange philosophies about beauty and mothering.",negative,0.9197643995285034,0.9197643995285034
1217,2,"I've been hearing her say the same goddamn things for my entire life, and this movie reveals nothing new in its extended conversations with this immortal tyrant.The film does actively undercut the things that she's saying, but it's an extra step.",positive,0.9164538383483887,0.9164538383483887
1217,3,We do not need to talk to the Marcoses to explore their evil.,positive,0.8183259963989258,0.8183259963989258
1217,4,"We do not gain insight by spending time in their palatial homes, with their art and their clothes and all the aspirational bullshit that makes them weird antiheroes in this broken oligarchic society.The best parts of this film are the parts where it talks to victims, where it talks to the poor.",positive,0.9510078430175781,0.9510078430175781
1217,5,"The film tries to be clever with its juxtapositions, but the end effect is that it still gives voice to the lies, still allows a truly evil person to revise history.",positive,0.5086575746536255,0.5086575746536255
1217,6,"It opens up the possibility of accusations of bias, and letting them play the victim yet again when all they've ever done is victimize the Filipino.There are no two sides when telling the story of the Marcoses.",negative,0.7249715924263,0.7249715924263
1217,7,"They stole from the country, and tortured and killed thousands of people.",negative,0.7537174820899963,0.7537174820899963
1217,8,"Somewhere along the way, the film seems to come to the realization that Imelda isn't the harmless old biddy that they thought she was.",positive,0.8365796208381653,0.8365796208381653
1217,9,But it's too late.,positive,0.6413357257843018,0.6413357257843018
1217,10,"They talked to her, and gave her yet another chance to say the vile things she's always been saying.",positive,0.9191578030586243,0.9191578030586243
1218,0,Never have I felt more building anger towards the Marcoses and the Duterte regime after finishing The Kingmaker.,positive,0.8865978121757507,0.8865978121757507
1218,1,My blood is boiling with rage at the injustice of it all.,negative,0.7653310894966125,0.7653310894966125
1218,2,"I don’t leave overly political statements in my reviews, but just for the sake of this insightful and enlightening documentary—this fascist regime has to be taken down and tore apart limb from limb.",positive,0.9186978340148926,0.9186978340148926
1218,3,Shame on the Marcoses for throwing this country into active disarray.,negative,0.5405949950218201,0.5405949950218201
1218,4,"Fuck this family (and fuck you, Sandro, for being a glorified idiot).",negative,0.8410972952842712,0.8410972952842712
1219,0,Definitely not the first of its kind re: portraying imelda.,positive,0.6463835835456848,0.6463835835456848
1219,1,Good thing about it is how it relates her to what’s happening now.,positive,0.9847366213798523,0.9847366213798523
1220,0,Neutrality is a problematic angle when trying to create a documentary showing the political history of a country.,negative,0.7563663721084595,0.7563663721084595
1220,1,The Marcoses should never have been given a platform that can make them spread more lies and instill their false ideologies of beauty and justice which always aims to trample on the powerless.,negative,0.5848036408424377,0.5848036408424377
1220,2,Whatever platform that lets the Marcoses speak is a step with their inherent attitude of brainwashing every person into ignorance of the reality behind the aesthetics that Imelda brings with glamour and class.,positive,0.8669068813323975,0.8669068813323975
1220,3,They continue to blind the people of the reality and blur the visions of those who have hope to still see the atrocities of their conjugal dictatorship.,negative,0.5142831802368164,0.5142831802368164
1220,4,Imelda's mouth must be treated like a gas chamber where her words are poison to anybody's mind.,positive,0.7723533511161804,0.7723533511161804
1220,5,It may have shown the two sides of history but it never settled how the Imeldific way of politics makes the poor poorer and the rich richer.,negative,0.5891103744506836,0.5891103744506836
1220,6,"It is like a pros and cons table where you always need to see that the Marcoses have done something right when in fact, they never did.",positive,0.5498455166816711,0.5498455166816711
1220,7,"Marcoses set up an illusion that poverty can be eradicated with beauty and elegance, and most importantly, ignorance.",positive,0.5908963680267334,0.5908963680267334
1221,0,THE KINGMAKER paints a picture crafted by two sides.,positive,0.5287612080574036,0.5287612080574036
1221,1,The result is a fine surface-level cautionary tale for everyone to see.,positive,0.9338992238044739,0.9338992238044739
1221,2,It's also a good beginners course for some who’s not aware of this never-ending narrative.,positive,0.9486624002456665,0.9486624002456665
1222,0,Watching these goblins lie and hoard ill-gotten wealth makes you wish for a Robespierre.,positive,0.6958426833152771,0.6958426833152771
1223,0,That lady is cold hearted.,negative,0.8886030912399292,0.8886030912399292
1223,1,Democracy is a lot more fragile than we thought and these are scary times.,positive,0.687519371509552,0.687519371509552
1225,0,Score is frightening.,negative,0.9230207204818726,0.9230207204818726
1225,1,Eek skeri.,negative,0.6837983727455139,0.6837983727455139
1225,2,"Also when they made Duterte look like fucking Darth Vader, chills.",negative,0.7793560028076172,0.7793560028076172
1226,0,"""When you lose your money---your mother.",positive,0.5813539028167725,0.5813539028167725
1226,1,you lose everything.,negative,0.8859370946884155,0.8859370946884155
1227,0,Martial Law lasted 8 years.,positive,0.838160514831543,0.838160514831543
1227,1,"During Martial Law:70,000 people were incarcerated,35,000 people tortured,3,200 killed.",positive,0.5060809850692749,0.5060809850692749
1228,0,Quarantine Movie #21.,positive,0.5792751312255859,0.5792751312255859
1229,0,The Kingmaker feels like a double-edged sword.On one hand this documentary exposes Imelda Marcos for the thieving liar and delusional old bitch that she is.,positive,0.6443349719047546,0.6443349719047546
1229,1,"Lauren Greenfield, the director, uses a careful juxtaposition of Imelda's outlandish pronouncements with testimonies from people who suffered and continues to suffer under their power to further highlight how ridiculous and unrepentant she is.",positive,0.7434796690940857,0.7434796690940857
1229,2,It also does a good job in exposing how they perpetrated mediocrity and impunity through her children who are now trying to reclaim the political clout that they lost years ago.,positive,0.8723219633102417,0.8723219633102417
1229,3,"There is an undercurrent of rage in the entire documentary, as we slowly see this rotten family rebuild their reputation through deceit and political connections.",positive,0.5607203841209412,0.5607203841209412
1229,4,It ends on a terrifying note: she and her family insist that we forget the past and move on to pave the way for their return.,positive,0.7984050512313843,0.7984050512313843
1229,5,"Yet on the other hand, it also needs to be said that this documentary also gave another opportunity for the Marcoses to repeat their lies.",positive,0.5904248356819153,0.5904248356819153
1229,6,"It humanized them in a way, and made it seem that there is another ""unheard"" side to the narrative of our nation.",positive,0.8998939394950867,0.8998939394950867
1229,7,"As one of the activists tortured during Martial Law said, ""I don't have an answer why we allow Imelda to open her mouth."" And that's exactly what this movie did.",positive,0.9095842242240906,0.9095842242240906
1229,8,It allowed her to speak freely.,positive,0.9549320340156555,0.9549320340156555
1229,9,Bad publicity is still publicity for these vultures.,negative,0.7803628444671631,0.7803628444671631
1229,10,"I am afraid they can twist this in their favor, knowing how cunning they are and how ruthless their propaganda machine is.",positive,0.5662423968315125,0.5662423968315125
1229,11,"I commend it for reminding us of who our enemies are, but it's also a documentary that I wish didn't get made.",positive,0.9493675827980042,0.9493675827980042
1229,12,It's mere existence means we haven't learned our lesson yet.,positive,0.6005653738975525,0.6005653738975525
1230,0,fuck the marcoses.,negative,0.9549853801727295,0.9549853801727295
1232,0,"I wanted a little more on Imelda's background, especially toward the beginning.",positive,0.9484797120094299,0.9484797120094299
1232,1,"But maybe this is problematic of me to want, since she caused harm to so many people and all.",negative,0.7080880403518677,0.7080880403518677
1233,0,Never knew too much wealth and grandiose would ever disgust me until seeing this.,negative,0.7532323002815247,0.7532323002815247
1234,0,"""the marcoses should never be allowed to open their mouths.",negative,0.5244144201278687,0.5244144201278687
1235,0,"history was removed from our education system so that people can be manipulated to forget and forgivebut this documentary is a reminder that it should never be forgotten, forgiven, and most especially repeated.",positive,0.8874794840812683,0.8874794840812683
1236,0,"Don't burn the witch, burn the rich.",positive,0.7040061950683594,0.7040061950683594
1236,1,CPH:DOX 2020: RANKED.,positive,0.9746193289756775,0.9746193289756775
1237,0,TANGINA NG MGA MARCOS PERO POTANGINA IMELDA ISA KANG ALAMAT.,negative,0.9034565687179565,0.9034565687179565
1238,0,Gross people being gross.,negative,0.8295450210571289,0.8295450210571289
1238,1,Nothing new here but still infuriating.,positive,0.6901063323020935,0.6901063323020935
1239,0,"- a fantastic portrait of a narcissist: beyond me that someone can cause so much suffering, so much pain and destruction and still claim to have done it out of love, to have done it as a favour from the kindness of their heart, get a fukn GRIP- it had me wondering what it might have been like during soeharto's era.",positive,0.9953466057777405,0.9953466057777405
1240,0,"The best documentary about a narcissistic, attention seeking despot since General Idi Amin Dada.",positive,0.9033445119857788,0.9033445119857788
1240,1,This review only gets a meagre 3.5 stars from me but I would gladly bump it up to 5 stars if Imelda gives me some of that sweet Fillipino cash like she does handing out wads of bank notes at a children’s hospital or to street urchins at a stop sign.,positive,0.9696332216262817,0.9696332216262817
1240,2,I loved the scene when two of her decoratively arranged photo frames fall on the ground and her man servant sweeps up the glass.,positive,0.9914038181304932,0.9914038181304932
1240,3,That bit wasn’t meant for the cameras.,negative,0.7050628662109375,0.7050628662109375
1240,4,Imelda Marcos in her senior years bares an uncanny resemblance to Edith Massey in Polyester.,positive,0.9381517767906189,0.9381517767906189
1241,0,bakit nawala si Imelda sa last 30 mins nung narrative.,negative,0.8478769659996033,0.8478769659996033
1242,0,I wasn't listening to anything that she or her family is saying.,negative,0.7717818021774292,0.7717818021774292
1242,1,"Maybe they didn't have to interview her and tell all her ""mothering"" just to get a glimpse of what they did during their reign in the Philippines.",positive,0.9782680869102478,0.9782680869102478
1243,0,[Imelda is] a narcissist.,positive,0.689700186252594,0.689700186252594
1243,1,"I think she does believe her own story, but the self-serving, strategic story, too.",positive,0.7347396612167358,0.7347396612167358
1243,2,"I think that in the past, people have made the mistake of thinking she’s delusional, and she kind of puts that out there, but I think it’s very strategic.",positive,0.9405482411384583,0.9405482411384583
1243,3,"She says early on in the film, “People underestimate women, and sometimes that’s useful.” I think people have underestimated her, and that’s made her only the more powerful and successful.—Lauren Greenfield, director.",positive,0.9600985050201416,0.9600985050201416
1244,0,"I just remembered my ap teacher back then, she was in favor of marcos burial because she said taxpayers' money were used on maintaining his museum in ilocos.",positive,0.9322148561477661,0.9322148561477661
1244,1,"Now he's in Libingan ng Mga Bayani, and his wax figure is still there, showing that that was never his body, and his supporters were just kissing another lie.must watch especially for the younger generation, which i am a part of, the students' responses when asked about martial law is very concerning.",positive,0.6520151495933533,0.6520151495933533
1244,2,"I hope this helps them see the truth. i swear by this review, we will exhume marcos from the heroes' cemetery and bring his dead rotting body where he belongs.",positive,0.9750276207923889,0.9750276207923889
1244,3,"And imelda and the marcoses, my god... if afterlife does exist, the end is waiting for all of you. (stop giving imelda clout, and juan p*nce enrile).",positive,0.9912918210029602,0.9912918210029602
1245,0,laura greenfield really thought how do i make the marcoses look like clowns.,positive,0.9392056465148926,0.9392056465148926
1246,0,Ever since when I was young I'm still having goosebumps watching Imelda Documentaries it's delusional and it shows how tactical they are.,positive,0.9792114496231079,0.9792114496231079
1247,0,Good access to complicated character.,positive,0.9669094085693359,0.9669094085693359
1247,1,It’s good the doc wasn’t reduce to obsessing about the shoesAppreciate the context the doc brings by speaking to important contributors.,positive,0.9947545528411865,0.9947545528411865
1247,2,Marcos was the first dictator I recall.,positive,0.9171454906463623,0.9171454906463623
1248,0,Crazy to think how Imelda's thisclose to completing the hat trick of having her Three Kings crowned.,positive,0.993114173412323,0.993114173412323
1248,1,The bitch is a pro at propaganda. #NeverAgain.,negative,0.9297117590904236,0.9297117590904236
1249,0,obviously i'm biased but i enjoyed this.,positive,0.9962944388389587,0.9962944388389587
1249,1,"tackled everything from historical revisionism around the partial law period, the rebirth of fascism in the philippines, us imperialism and it's hand in philippine history, and so much more.",positive,0.9792566299438477,0.9792566299438477
1249,2,"could have certainly done a lot more on the condemnation end but hey, it's a starting point i guess.",positive,0.7700880765914917,0.7700880765914917
1249,3,warranted divergence in the last third in order to justify the importance of this story in the present - usually don't like that sort of thing but here we are.,positive,0.6814472079277039,0.6814472079277039
1249,4,hopefully more of these sorts of docs get produced back home and get produced in such a way that is really for the people.,positive,0.99437016248703,0.99437016248703
1249,5,"was thinking about a review on here that said the marcoses should never ever be given a platform again, and i agree.",positive,0.7875798940658569,0.7875798940658569
1249,6,"however, i think the worry that the filipino people won't be able to think critically, turn this documentary around in their minds, and decide what they want to take away from it is a larger concern.",positive,0.9173864126205444,0.9173864126205444
1250,0,Greenfield appeared more fascinated in than critical of Imelda as a singular political force.,positive,0.8389415740966797,0.8389415740966797
1250,1,"After all, Imelda made her out-of-touch decisions and delusions of grandeur unequivocally on her own terms.",positive,0.8752455711364746,0.8752455711364746
1250,2,"So when Imelda is framed as a “kingmaker” (for supporting Duterte, among other reasons), it fails to capture the frustrating circularity of Philippine politics; The Kingmaker disappoints inasmuch as it glosses over the political context Imelda thrives in and one that placed her back in power.This film is paler in comparison to - and most of the time repetitive of - Diaz’s Imelda (2003).",negative,0.8567250370979309,0.8567250370979309
1250,3,"For an unrepentant and corrupt political figure that has never been held to account, you can’t go soft; you go all out.",negative,0.5480928421020508,0.5480928421020508
1250,4,"When Imelda said, “sometimes it helps that you are not taken too seriously”, Greenfield seemed to agree with her.",positive,0.968458890914917,0.968458890914917
1251,0,Fantastic documentary about the Philippines and the corruption of the Marcos regime told in a brilliant way.,positive,0.996269941329956,0.996269941329956
1252,0,ka-agit marcoses pero GURL noynoy wala kang ascendancy remind ko lang.,negative,0.8427234888076782,0.8427234888076782
1253,0,"“Perception is real, the truth is not.”Well, ain't that a 2010 quote if ever there was one.The Kingmaker is a documentary about the life and times of one Imelda Marcos, famous First Lady of the Philippines for 21 years.",positive,0.6161725521087646,0.6161725521087646
1253,1,"I was generally unaware of her history and her influence going into this, though I'm pretty sure I had an inkling about the shoe thing.The Kingmaker begins innocently enough, starting with Imelda herself.",positive,0.9590408205986023,0.9590408205986023
1253,2,"She goes through her history, her upbringing, her marriage, and her pride in the political power she had.",positive,0.9581262469291687,0.9581262469291687
1253,3,"She proclaims herself to be ""The mother of the nation,"" a symbol of hope to the masses.",positive,0.9860802292823792,0.9860802292823792
1253,4,"People love her, she says, and we're given no reason to think otherwise.Regular documentary viewers may know where this is going; we're being lulled into a false sense of security, before the filmmakers blindside us with a right hook and say, ""No, actually, this is how all that really went down.""And how.",positive,0.9848923683166504,0.9848923683166504
1253,5,"It becomes clear as The Kingmaker goes on that what we're seeing is a portrait of a raging narcissist, an inconsiderate dictator, and, in all likelihood, a mass-murderer.",positive,0.7732750773429871,0.7732750773429871
1253,6,"The film is directed by Lauren Greenfield, and while I've not seen any of her previous documentaries, I can tell looking at their descriptions - The Queen of Versailles in 2012, and Generation Wealth in 2018 - that The Kingmaker falls right into her wheelhouse of examining and deconstructing the insanity of the rich and powerful.Right from the start, Imelda Marcos cuts a fascinating, and infuriating, figure.",positive,0.9793747067451477,0.9793747067451477
1253,7,"The first thing we see her do in the film is ride around in her luxury limousine, passing by scenes of abject poverty and complaining, ""This used to be my little paradise.",positive,0.8970730304718018,0.8970730304718018
1253,8,"In my time, there were no beggars."" Somehow, I don't believe her.",negative,0.8612927198410034,0.8612927198410034
1253,9,"Later, we see her handing out giant wads of money to random passersby.",positive,0.8009418845176697,0.8009418845176697
1253,10,"This is something we see her do a bit, and we come to understand it's a regular occurrence; she will frequently walk around, or ride around in busses, handing out money to the impoverished masses, who obviously respond with gratitude.",positive,0.9895385503768921,0.9895385503768921
1253,11,"That's how she wins their hearts and minds, see.The film plays a tricky game with Imelda Marcos.",positive,0.8831838369369507,0.8831838369369507
1253,12,"Right from the start, we're encouraged to not take her at face value; the film highlights the inherently ridiculous nature of her appeals to mass popularity, and her assurance that she's just as powerful and beloved as she was in her prime, when none of that is clearly true.",positive,0.6882489323616028,0.6882489323616028
1253,13,"Basically, she begins the film as a clown, a totally ridiculous figure ripe for mockery.",negative,0.5646157264709473,0.5646157264709473
1253,14,"Not knowing the extent of her vileness, I assumed that this was a documentary about how a country was damaged through incompetence.Imelda Marcos begins The Kingmaker as a joke, and ends it as a monster.",positive,0.6361745595932007,0.6361745595932007
1253,15,"As the net of the documentary's eye widens, and more and more talking heads emerge to tell their stories of what it was actually like under Marcos dictatorship, the film repeatedly returns to Imelda's silent, resilient gaze, and we're forced to ask: ""Surely, there's no way you didn't know about this, right?",positive,0.9308657050132751,0.9308657050132751
1253,16,"After all, you were just bragging about how you were the secret power behind your husband.",positive,0.9354583024978638,0.9354583024978638
1253,17,"Surely, you knew?""In many ways, The Kingmaker is the perfect documentary for our time. because Imelda Marcos IS a clown; she's a vain, pompous, egotistical fool who at one point insists to the camera that she could've solved all the world's problems, because all the world leaders just found her so charming.",positive,0.9598754644393921,0.9598754644393921
1253,18,"But behind all that, there's this twisted image of a frilly despot, lounging away as her country starves, and her people are tortured.",positive,0.6637694239616394,0.6637694239616394
1253,19,"By her.The Kingmaker I think does an excellent job at painting Imelda Marcos into a corner from which she can't escape, using cutaway evidence and cross-testimony, all while keeping her unaware that this ""puff-documentary"" is actually a hit piece.",positive,0.9934315085411072,0.9934315085411072
1253,20,"I appreciate that there's never really a moment that The Kingmaker allows her to seem sincere; even when the extent to her monstrosity isn't quite apparent, she comes across as a complete egomaniac, with way too much while her country has way too little.But then things get serious, fast.",positive,0.7923592329025269,0.7923592329025269
1253,21,"There are hints as to something darker lurking under the surface early on; how she talks about the period of martial law being a golden age, or how she keeps the body of her husband perfectly preserved behind glass, which is just a horrific image.",positive,0.7778151631355286,0.7778151631355286
1253,22,"But then we hear about how she imported all these exotic animals to an island, only to abandon the project after the animals proved to be more trouble than they were worth.",negative,0.8663066029548645,0.8663066029548645
1253,23,"Those animals are still there, as cross-breeding catastrophes.",positive,0.657975971698761,0.657975971698761
1253,24,"We hear about the Tunnel of Love, which was built by Imelda's husband for her, and then became the name of a particularly grisly method of torture.",positive,0.8655150532722473,0.8655150532722473
1253,25,"And we follow a series of money trails, the end result of which is that the Marcos family seems to have been robbing their country blind.Even more worryingly, the film will frequently cut to the present, where we see Imelda masterminding her son's campaign to be Vice President of the Philippines (Vice President there is different than in America; it's a separate election than that of the President, and the VP generally has more responsibility than they do here), with the money she seems to have stolen directly from the people.",positive,0.8851008415222168,0.8851008415222168
1253,26,"It's here that the film begins to lose me a little; by playing with nonlinear chronology, it sometimes becomes hard to track the exact order of events as they happened.",positive,0.5635330080986023,0.5635330080986023
1253,27,"And every once in a while, I did find myself wondering, ""I wonder what was happening in the rest of the world at around this time?"" But the film does succeed at painting a portrait of wealthy insanity, damningly well.",positive,0.8601405024528503,0.8601405024528503
1253,28,"The image of Imelda Marcos, now elderly, on the cusp of re-achieving political dominance and still in complete denial about her family's evil legacy, is appropriately chilling.“There are so many things in the past that we should forget.",positive,0.9300147294998169,0.9300147294998169
1253,29,"In fact, it’s no longer there.”.",negative,0.813481867313385,0.813481867313385
1254,0,"After watching Queen of Versailles, I wanted some more documentaries in my life and went on to look at more of director Lauren Greenfield's work.",positive,0.9912441968917847,0.9912441968917847
1254,1,The Kingmaker popped up and had actually been recommended to me before so I decided to watch.,positive,0.920616626739502,0.920616626739502
1254,2,I had a VERY surface level understanding of the political world this documentary showcased.,positive,0.7428651452064514,0.7428651452064514
1254,3,"I think this is an example of really great, holistic documentary making.",positive,0.996174156665802,0.996174156665802
1254,4,I came out of this with a much greater understanding of the topic without it being too bogged down in talking head interviews.,positive,0.9851160645484924,0.9851160645484924
1254,5,The emotions kept hitting and there was just a really powerful storytelling arc put into place here.,positive,0.9930443167686462,0.9930443167686462
1254,6,One of the best documentaries I've seen in a long time.,positive,0.995607316493988,0.995607316493988
1255,0,The Kingmaker is an eye-opener for what happened in the past and what could happen in the future.,positive,0.9210464358329773,0.9210464358329773
1256,0,"""Perception is real, and the truth is not.""All I knew about Imelda Marcos was that she was basically the Filipina version of Jackie Kennedy, with her terno sleeves and thousands of pairs of shoes.",negative,0.7214531302452087,0.7214531302452087
1256,1,"When the documentary starts, she talks about her role as a First Lady, her husband's infidelities, and her commitment to her country, not as a political official, but as a mother figure.",positive,0.924207866191864,0.924207866191864
1256,2,"As the film continues, it's clear that Marcos's ""mothering"" of the nation was nothing more than widespread mismanagement of government funds, corruption, and human rights abuses.",negative,0.5099544525146484,0.5099544525146484
1256,3,"I think that the documentary could have introduced this ""side"" of her sooner, because the first half an hour leads us to believe that she was a formidable force in Philippine politics who was relegated to the sidelines because of her sex.",positive,0.8122562170028687,0.8122562170028687
1256,4,"Maybe that's the editing, but it probably has something to do with Marcos's masterful manipulation skills.",positive,0.8949567675590515,0.8949567675590515
1256,5,"She knows what to say and how to spin situations, so the documentary is much more powerful when juxtaposing her propaganda with the testimony of real-life witnesses to her crimes.",positive,0.7785160541534424,0.7785160541534424
1256,6,"Crimes which, unfortunately, are not explored with much depth.",positive,0.7195605635643005,0.7195605635643005
1256,7,I wish more time had been spent on martial law and her money laundering.,negative,0.7126969695091248,0.7126969695091248
1256,8,"However, the half an hour spent on the Marcos family's attempts to re-infiltrate Philippine politics is incredible.",positive,0.9067299962043762,0.9067299962043762
1256,9,"They've worked with the current president to arrest their opposition, jail the VICE PRESIDENT, and rig the Supreme Court, all to make Marcos Jr. the president.",positive,0.8154386878013611,0.8154386878013611
1256,10,"Imelda Marcos mentions that the country is full of ""forgiving"" people who love her because she was a ""good mother"" to them.",positive,0.9895985126495361,0.9895985126495361
1256,11,"I hope that, despite all their forgiving, the people don't forget.""Now is the important thing, and the past is the past.",positive,0.919529378414154,0.919529378414154
1256,12,There are so many things in the past that we should forget.,positive,0.5235623717308044,0.5235623717308044
1256,13,"In fact, it's no longer there.""also, shoutout to Jocelyn Pook for an incredible score !!!",positive,0.9295378923416138,0.9295378923416138
1257,0,I like it!! it's daring...,positive,0.9981690645217896,0.9981690645217896
1257,1,I mean who would have the guts to make this film!!,negative,0.9528073072433472,0.9528073072433472
1257,2,"What else can I say, it's Philippine politics in the flesh.",positive,0.9136026501655579,0.9136026501655579
1257,3,This film is actually fascinating in the sense that this film exposes us to the different parts of the political spectrum in the Philippines .,positive,0.9923708438873291,0.9923708438873291
1257,4,"After you finish this film, It'll definitely make you think about the politics of the Philippines.",positive,0.989149272441864,0.989149272441864
1258,0,"A relatively standard format documentary cataloguing the delusion, corruption, and excess of one Imelda Marcos.",positive,0.6367496252059937,0.6367496252059937
1258,1,Needed to take more of a stance.,negative,0.6380276083946228,0.6380276083946228
1258,2,"Here we are not simply covering Greenfield’s standard morally questionable, terribly wealthy, yet absurdly oblivious subject, but an actual political tyrant who has perpetrated documented harm to many.",positive,0.6416381001472473,0.6416381001472473
1258,3,Could have taken some notes from Oppenheimer’s The Act of Killing in documenting this type of subject neutrally and honestly while leveraging the findings to tease out new truths.,positive,0.8446325063705444,0.8446325063705444
1259,0,"A true horror story, featuring the country's most powerful monsters.",positive,0.8421667814254761,0.8421667814254761
1260,0,May be underrating it because of how upset I was after watching this.,negative,0.7660722732543945,0.7660722732543945
1262,0,"Being first generation American Filipino, I always crave any film that has to do with the motherland.",positive,0.9898465275764465,0.9898465275764465
1262,1,"Anything Asian really, perhaps because of the lack of representation? ahem ahem.",positive,0.6281606554985046,0.6281606554985046
1262,2,"And I notice there really aren’t many documentaries available about the Philippines (MAJOR lack of representation, being that we’re ALL over America and the world AHEM AHEM).",positive,0.5100027918815613,0.5100027918815613
1262,3,But I digress.This documentary is a reflection of Philippines’ political history.,positive,0.8053634762763977,0.8053634762763977
1262,4,It focuses on the reign of the Marcoses.,positive,0.8932836651802063,0.8932836651802063
1262,5,"Growing up in Hawaii I would here praises of the Marcoses, so I had a biased opinion of them already.",positive,0.6517614126205444,0.6517614126205444
1262,6,But this documentary sheds some light on that.,positive,0.8480660319328308,0.8480660319328308
1262,7,Any other people and also the opposing party know that the Marcoses ran a dictatorship and hid it under the pretense of democracy.,positive,0.7045174837112427,0.7045174837112427
1262,8,He even enacted martial law and still I heard/and hear people praise him.Is this due to propaganda?,negative,0.7957594394683838,0.7957594394683838
1262,9,Is it fake news?,negative,0.9605176448822021,0.9605176448822021
1262,10,Is this just one side of the story?,negative,0.8024059534072876,0.8024059534072876
1262,11,Many people say that the Aquinos were no different in their corruption.,positive,0.5703849196434021,0.5703849196434021
1262,12,But this documentary does show the facts.,positive,0.7324705123901367,0.7324705123901367
1262,13,"Imelda was excessive, the Philippines is an impoverished country, and the citizens are broken.It also hints a stark comparison between the current reigning presidency and America’s current dicta- Ahem AHEM AHEM president.",positive,0.5166821479797363,0.5166821479797363
1262,14,It’s chilling to think that America could one day follow in the dark past of the Philippines.,negative,0.5193111896514893,0.5193111896514893
1262,15,The silver lining was seeing the stories of the survivors.,positive,0.7772777676582336,0.7772777676582336
1262,16,"There was a great quote, which I can’t remember of course, but to paraphrase it was something like, the power of democracy elects the president, and revolts ousts them.",positive,0.9368745684623718,0.9368745684623718
1262,17,"It shows that you can break the the country and it’s people, but you can not break their spirit.",positive,0.8072109222412109,0.8072109222412109
1262,18,The revolution that ended the regime was a way to move forward.,positive,0.9564580917358398,0.9564580917358398
1262,19,"But the fight seems never ending.Alas, as long as there is corruption in government, the power will stay with the rich.",positive,0.558068573474884,0.558068573474884
1262,20,"I hope this documentary insights people to learn from the past, and learn the importance of reclaiming the reality in truth, and not perception.Oh.",positive,0.9796665906906128,0.9796665906906128
1262,21,Four stars because this should’ve been a mini series.,positive,0.9957011342048645,0.9957011342048645
1263,0,poderia assistor documentarios da Lauren Greenfield pra sempre.,positive,0.5940196514129639,0.5940196514129639
1263,1,"mas pra ser sincera, esse teve uns momentos chatinhos, mesmo ainda sendo muito bom.",negative,0.7711177468299866,0.7711177468299866
1264,0,Wow this movie’s fucked up.,negative,0.923819363117218,0.923819363117218
1265,0,"It tells us what most of us already know: That the Marcoses want to be back in power, despite everything they've already put us through.",positive,0.9819870591163635,0.9819870591163635
1265,1,"This went beyond merely showing us the excesses of the Marcos family, although it did that well.",positive,0.8565529584884644,0.8565529584884644
1265,2,It also summed up where the country is at -- in large part due to the former dictator's regime -- in a neat little two-hour package.It reminded me why we should keep fighting.,positive,0.9938480257987976,0.9938480257987976
1266,0,Never again to martial law pls pls pls get the Marcos fam OUTTA HERE.,negative,0.8996968865394592,0.8996968865394592
1267,0,Both fascinating and scary about a delusional woman and how corruption infests everything.,positive,0.9180392026901245,0.9180392026901245
1267,1,A real eye opener for me since I didn't know that much about Imelda besides her shoes.,positive,0.9532972574234009,0.9532972574234009
1268,0,"I felt like this had the potential to be something really special given how much access the documentary had to the key people of imelda’s story, but I I’d still recommend it for people who don’t know much about the crimes and evils the marcoses have done towards the philippines.",positive,0.9976748824119568,0.9976748824119568
1269,0,I’ve been wanting to watch this doc for a while.,positive,0.9850018620491028,0.9850018620491028
1269,1,I had no idea this was filmed basically in 2016.,negative,0.517462432384491,0.517462432384491
1269,2,"However, I still found it very interesting.",positive,0.988222062587738,0.988222062587738
1269,3,"Despite being Filipino, I’m not that knowledgeable of it political history.",positive,0.5282140374183655,0.5282140374183655
1269,4,"I’ve always heard of the Marcos family, but I never knew what it was that made them “significant”.",positive,0.9441269040107727,0.9441269040107727
