movie_name,review_text,topic
Hayop Ka,mangga-gamit is crazy,3
Hayop Ka,gow nak lndi ka lang,1
Hayop Ka,"NAKAKAPANGHINAYANG!!Sobrang ganda ng animation pero sobrang wak din ng plot. Kung aq writer nito mahihiya akong ilagay pangalan q sa credits. Pero ano pa nga ba, sakit nmn tlga ng mainstream ph cinema ang patriarchal at misogynistic n kwento. Pero huhu sana dumami pa mga animated films ng Pilipinas kc anlaki tlga ng potential ng film n to visually!",3
Hayop Ka,HAYOP SILANG LAHAT!,1
Hayop Ka,sayang sana di muna nag take ng risk sa ganitong atake ng storyline kasi bihira tayo magkaroon ng animated films,3
Hayop Ka,"- liked the animation so muchhh- hated r****n p*****a's voice, so creepy with those lines na mukhang sinasabi niya talaga irl- storyline is nice, considering that it's close to what's really happening to us- overall, it's good watch (?) kinda?",-1
Hayop Ka,love the animation and the art styles so much! i hope they make more like this. though i don't think the plot gives justice to the amazing animation. i was really looking foward to this. but yeah i hope to see more local animations and that many filipinos would know these type of movies exists. (i mean i rlly love the animation),2
Hayop Ka,"MY GOSH… i, SERIOUSLY, CAN’T!! believe i watched this again JUST to make a review… (film warning: SEX… AND MELODRAMATIC RELATIONSHIP ABUSE??? )getting to rewatch this film though, it REALLY does seem like the artists behind this movie had a LOT of fun creating this film while ALSO commentating on Filipino society and culture! (poverty, injustices of a “hierarchical” class system, poor sexual education, and common tropes of melodramatic teleseryes )this film had me SCREAMING and RANTING OUT LOUD every time these characters kept fumbling… BUT HEY! they were VERY memorable and had GREAT designs!  (SHOUT OUT TO THE ARTISTS‼ VERY CUTE DESIGNS FOR SUCH FLAWED CHARACTERS‼, EXCEPT JERRY!!! I WILL FOREVER STAND WITH JERRY!!! WE LOVE AN UNPROBLEMATIC KINGGG‼‼‼ )i was thinking about if i should give a lower score because i WOULDN’T watch this type of “romance-y” film, (ESPECIALLY SEX ORIENTED—MY LORD!!! HIGH LIBIDO AND UNSATISFACTION ARE SUCHHH AN AWFUL DUO!!! ), BUT… the presence of Jerry alone?? A FULL STAR!!  (BUT ALSO I HAD FUN IG… LMAOOO )ALSO THE WAY I WAS SHOOK WHEN I SAW SUCH HIGH LISTER ACTORS AND ACTRESSES IN THE CREDITS??? LIKE WHATCHU MEAN PIOLO PASCUAL, YENG CONSTANTINO, AND MOIRA DELA TORRE LENT THEIR VOICES TO THIS FILM?!?!?!!! UGHHH… ME and my DETERMINATION… ",2
Hayop Ka,"okay lang naman sya, pero I expected more in the ending",-1
Hayop Ka,avid liongoren id do anything for you,1
Hayop Ka,good animation wasted on a trash story,0
Hayop Ka,"I’m bumping up my rating mainly because of the exceptional art quality. The attention to detail, the vibrant colors, and the overall vibe really stand out—definitely the most commendable aspect of the film.The plot? Classic Filipino movie stuff—infidelity, sexism, social inequality—nothing surprising there. But I didn’t expect the ending to go the way it did. I thought it would follow the usual formula of the characters getting back together and whatnot as if nothing happened, but the film took a different turn. So, it wasn’t entirely bad in that regard.Also, the casting of voice actors. If they had the budget, they could’ve definitely used some actual voice actors instead of just hearing Robin Padilla every time a character spoke. Kinda threw me off.But overall, the movie has potential! Fingers crossed we get more Filipino animated films like this one!",2
Hayop Ka,its actually not bad! give this film a chance,0
Hayop Ka,this gets too much hate chillaxx,1
Hayop Ka,The strength of this film is the local color. The art quality and the attention to details is something that every watcher should pay attention to. Almost every moment is filled with references that every Filo watcher would love. Good work to the creative team!,2
Hayop Ka,"The animation style deserves five stars, but the story can be better. Please hire professional voice actors for animated movies too.",7
Hayop Ka,"I really wish I could figure out just why this is rated so low on Letterboxd. If ever there was a movie I wanted to have a conversation about, this is it, because I fail to see why this really fun, slightly dramatic, but overall interesting slice of life is so universally panned. I think it goes without saying to praise the animation in Hayop-ka - it’s smooth and moves fluidly, it leaves itself open for some really impressive expressions and powerful images in scenes. The backgrounds are picturesque, and create a very vivid feeling of what this version of the Philippines is like: lively, energetic, maybe a little crowded but full of interesting characters. I think it’s worth mentioning, too, how good these backgrounds are at communicating different regions: the scenic beach near the luxury cabin, the quiet village that’s contrasted by its tight knit sense of community, both contrasted against the usual setting of the city. And while I’ve seen in other reviews that people find the innuendos in the background jokes to be tacky or in poor taste, I actually found that not only were a lot of them funny, but I think it creates a tangible sense of a world populated by Anthro animals more than other media tends to. I think sex is a pretty natural human experience, and a lot of real life marketing sells sex very transparently, and lots of mainstream Anthro animation doesn’t address that. It’s outside the ratings for films like Zootopia and Sing, and sexuality is so central a focus of a story like Beastars that normalizing it would kind of destroy its themes. And I think that perhaps Hayop-Ka’s depiction of sexuality in this world is one of its greatest strengths. Which, I guess, is interesting, because it seems like part of the negative backlash to Hayop-Ka is the accusation that is perverse or obscene for its sexual nature. Which seems… weird to me. The sex isn’t explicit in it, and Nimpha is only pictured having sex in the film once. The films setting is steeped in sexuality: sexuality is marketed on every sign on every street, and Nimpha’s motivation is mostly based around sex,But it doesn’t feel that weird I guess? It’s a story about an adult woman making adult choices, and the use of sexuality is only out of place because it’s animation - but there’s a lot of animated stories that are a lot more sexual than this. And like I said, I think the sexuality makes the plot kind of interesting. By the third act, the novelty of animal-sex-world kinda dies off, and the film isn’t really about that, as it becomes a series of Nimpha making increasingly more destructive decisions with basically everyone involved in her life. But by that point in the film, I had already been hooked in, and I was interested in what would happen to Nimpha. The positive sexual expression was a great hook for the first act, and moving into the second and third, I cared enough about the established characters enough to weigh the morality of their decisions in my head. Nimpha does something objectively bad to Roger, but it is understandable that she wants to better herself, and Roger’s tendency towards violence make him seem like a less dependable partner. But Inigo’s a literal villain, and if him talking about partnering with Elon musk didn’t telegraph that enough, he is a character who openly talks about working with the Filipino president to keep wages down. When Nimpha confronts her family in the third act, she’s objectively wrong, but I can’t really be mad at her, because it’s a realistic emotional outburst. I’ve watched a lot of stories about bad people who misuse sexuality in their lives. And I’ll never claim that Hayop-Ka - an animated parody of soap operas meant to poke fun at infidelity - is even half as weighty as Tár or Bojack Horseman - heavy commentary about how celebrity is used to leverage power. But, I do file this movie in a similar place in my head. Watching a not great person try to be better and trying to figure out why things are so messy. And frankly!!! I actually adore the ending for that. Because Nimfa does fuck up, she does do bad things, but people in her life do bad things back to her. And in the end the best thing Nimfa can do is just… walk away. Start a new life. And she does and I think that’s beautiful. I do think it’s worth mentioning the sexist overtones in the climax of the movie - when Nimfa calls the radio station. A reference to an unfortunately very real trend of men berating women for doing anything other than serving whatever man is already present in her life. I feel like part of the negative reception of Hayop Ka is that people read this as him being right but like… no?? He’s just not? Maybe it’s my prior knowledge making me biased against a man in a recording booth telling a woman how to live her life, but in that moment I think it’s Nimfa’s last attempt to rely on men, and her faith in it is shattered when she talks to Inigo again. Because yeah - don’t know if you notice - she can’t even try to follow that bull’s advice, because she never gets a chance to come clean to Inigo if she wanted to. And I think that Nimfa marching for maternity leave and raising her child on her own with her family shows that Nimfa’s life isn’t going to revolve around the approval of men anymore. It’s possible that’s cope: that this is a sexist message I’m jumping through hoops to spin in a way that empowers the protagonist in the end. But I dunno, I kinda constructed that reading without thinking about it. I don’t think it’s that much of a stretch.I’m going to be coming back to Hayop-Ka at some point, for sure. It’s filed in my brain alongside a lot of my favorite depictions of every day life in an animal world. It’s a little melodramatic, but I do think that the depiction of Nimfa, and how her story ends, does tell a good, grounded story. I think I, a bunny, am always going to be happy with a film that I start and whose title very loudly says to me,“You’re an animal”",5
Hayop Ka,the ending is actually cute but its painfully boring,0
Hayop Ka,Couldve casted John Arcilla instead of wanderpul tonayt,-1
Hayop Ka,"furry na nga, cheater pa",1
Hayop Ka,"sana mahuli na rin si bato, gusto ko makita ulit makulong si robin padilla",1
Hayop Ka,cute ganda rin animation,-1
Hayop Ka,"high tier animation, pangit lang ng voices behind the character. even the plot itself lels. basta inenjoy ko nalang.",3
Hayop Ka,teka tawang tawa aq pinindot q lang nmn to kasi ang ganda ng visual tas parang cartoons gage tapos yung content amp HHAHAHAHAHAHSHAHAHAHA,3
Hayop Ka,this is so,1
Hayop Ka,"the animation is good and its funny, but I feel like I missed out on some of the jokes coz it's a Filipino film and some of the jokes did not translate well. Anyway it was good watch and story was naiseu",2
Hayop Ka,I wish Pinoys analyzed this film as much as they did Arcane. The animation and details are amazing! But the plot was snubbed. This is the BoJack Horseman of the Philippines.,2
Hayop Ka,may laban ang animation pero bakit parang nakita ko na story nito?,3
Hayop Ka,made me giggle fart a little from how stupid it was,8
Hayop Ka,masyadong mabilis,1
Hayop Ka,only love the animationeverything else is bad,0
Hayop Ka,ang cute ng animation yun lang,-1
Hayop Ka,MORE FILIPINO ANIMATIONS PLEASE!,-1
Hayop Ka,had so much potential but pretty okay for a kind of film that isn’t really seen in the ph cinema scene. wish we could get more of these kinds,0
Hayop Ka,Freaky ass furry film,9
Hayop Ka,"amazing animation, shitty voice acting",7
Hayop Ka,This really is just how life be sometimes,1
Hayop Ka,rip nimfa x roger... the two of you would've loved diwata pares :c,1
Hayop Ka,"+1 star for the animation, the art style, the nice backdropsthe plot however... idk. I appreciate that it's telenovela-esque relationship shenanigans and not that serious. its just that sometimes it felt like the sexism was intentionally going to go somewhere, but overall it didn't really succeed at that in the end for me.",0
Hayop Ka,Jerry najlepiej wyszedł w tej kuriozalnej furasowej telenoweli,-1
Hayop Ka,parang gago lang yung ending ahahahahaha,1
Hayop Ka,"ganyan dapat robin dapat ayan nalang trabaho mo wag ka na mag senador atleast dito magaling ka pa! angelica panganiban one of my FAVES!!! Ang galing din ng voice acting ng lahat + SUPER LOVE the animation! Invest more in our artists/animators!! Grabeng quality Minus 1 star kasi marami sana pwede pang ikwento dito, talagang sex at kalandian lang naging focus ih okay pouhhh",3
Hayop Ka,"was in the mood to watch filipino adult animation after thoroughly enjoying the marvelous iti mapukpukaw (2023) and remembered that my first foray into the genre was this good find and that it was available to stream on netflix. rewatching this film now just reaffirms how this is just simple, pure, good fun !! sure, the story is very cliched and telenovela-esque but it's told very funnily, engagingly, and unabashedly revels in all its silly glory without feeling the need…",2
Hayop Ka,"First and foremost, I want to express my gratitude to the Filipino animators for creating such a film. It was beautifully crafted, and I eagerly anticipate watching thought-provoking movies in the future. The film centers around a young woman who is dissatisfied with her current partner until she meets a wealthy and handsome man. They engage in a brief fling before transitioning into a romantic relationship. In essence, the film explores the themes of infidelity and cheating. The film…",2
Hayop Ka,"this was really good, got a good chuckle. ang haharot hahahahaha",8
Hayop Ka,"don't tell me filipinos filmmakers are not capable of making quality animations because i am inlove with the animation of this film. with that said, i get what the film tries to say but the way it gets there is so flawed. however, the execution of this is actually really good. it just have too much sex jokes.",2
Hayop Ka,sobrang cliche pinoy drama cjkwkfne giving stars for the animators !!,4
Hayop Ka,watched for my filipino film class,2
Hayop Ka,"what bembang does to a person lmaooo but seriously tho, filipino animators are stepping up! now, let's have a good plot too pls and maybe less mainstream voice actors and give these projects to deserving people.",2
Hayop Ka,cliche plot pero masaya naman,1
Hayop Ka,"I love supporting animation, even more for locally developed ones!Hayop Ka! is the story of Nimfa Dimaano's topsy-turvy love life. The story isn't anything new, but I enjoyed watching it nontheless because of its art style that was super well-done.",5
Hayop Ka,ang weird ng animation style very commercial yung feel,-1
Hayop Ka,"Despite the majority saying that this has a bad and problematic plot, it is merely a depiction of reality here in the Philippines. It just shows na kaya may ganitong script kasi ito ang nangyayari. It is supposed to challenge the viewers. Sayang lang sana nasingitan ng something more para hindi puro katatawanan at conflict pinapakita. Kudos to the animators!",2
Hayop Ka,About what you'd expect.,-1
Hayop Ka,the things i watch for ms uge,-1
Hayop Ka,"The animation is the only saving grace of this movie, but the story falls short. If I were to rate it based solely on the animation, it would be 4/5",0
Hayop Ka,Ano ba to? Fanfic ng may furry kink? Tsaka ang ganda na sana ng animation eh kaso bat andito pa si robin padilla? -2 stars kagad by default Hahaha,-1
Hayop Ka,visuals hard carried this shit.. angelica im so sorry this happened diva,-1
Hayop Ka,nag-sex na sila furry edition,1
Hayop Ka,Beautiful animation. Yati na pusa,-1
Hayop Ka,HAYOP SILANG LAHAT!,1
Hayop Ka,"Alt Title: KalibuganI was glad that Filipino animation had broken through the surface at Netflix but not with this  Parang natakot ang production na animation project siya, which are sadly not seen with much success and respect in the Philippines. Their solution? Make it a story line that we've seen countless of times from 2000s Filipino romcom movies. I mean, it did have a few laughs from me pero we could've produced a better story line than this  Medj campy naman siya so bonus ng +1 star.",2
Hayop Ka,Animation was really good. Story was meh but overall a cute funny experience K lang!,0
Hayop Ka,why are people so serious,-1
Hayop Ka,ok purr,1
Hayop Ka,animation is good but the story overall could be better :( sayang lang kasi there was so much potential :(,0
Hayop Ka,"wonderful animation, trashy plot. i really applaud the animation team behind this for their efforts because it really was fun watching all the little details that perfectly captures the philippine setting like the witty signages in the background and basta! the details were perfect! kudos to the art team! but i just do not like the story. such a waste! i understand that it is satire but it doesn’t make it any less shitty. siguro the humor is not for me.",2
Hayop Ka,"watched for filipino animation and damn na-enjoy ko naman, we need more animated films ???",2
Hayop Ka,i feel bad for the effort of the artists for this film,-1
Hayop Ka,"This movie is much more enjoyable when you acknowledge that ALL of them are red flagsAlso, I'd rather have Robin Padilla continue voice acting terribly than him having a seat in politics. Please just voice another horndog.Side note: I know this is supposed to be satire, pero 'yung end credits part of her taking part in the rallies na kagagawan ni Iñigo could've been explored more. The animation is amazing too, sayang lang na dito sila napunta huhu. I hope they got paid well",-1
Hayop Ka,ang witty! ang galing nung satire HAHAHA,8
Hayop Ka,it's a quirky spin on your classic filipino trope.also robin padilla as roger checks out,1
Hayop Ka,"kaya pala in-heat lagi si roger, si robin padilla pala siya hahahahahahahah tanginamo ipasok mo sa pwet mo yang tite mo",1
Hayop Ka,nakaka diri ang script mga hayop!!!!,1
Hayop Ka,ANG HORNY NAMAN NITO HAHAHAHA DI AKO SANAY SA ADULT ANIMATION GAGO ALSO TAWANG TAWA AKO KASI THIS IS FILIPINO ANIMATED FILM AND TAMA NAMAN! HOW COULD YOU PORTRAY THE TRUE ESSENCE OF BEING A FILIPINO KUNG HINDI GAWING TYPICAL TELESERYE PLOT! GALING NI ANGELICA AS VA TANGINA TAWANG TAWA AKO DUN SA NANINIGARILYO AFTER SEX HDAHHASAS,3
Hayop Ka,"i hated how corny this was and it was in such a filipino way, and for that reason (and many others), i really love this. magaling talaga!",2
Hayop Ka,"NO idea what this was but afaik it's the 1st adult animation Filipino film & the plot is very stereotypical Filipino soap opera but tbh I enjoyed it lol, a crazy but self-aware (& lowkey h*rny) story with great characters & REALLY SUPERB ANIMATION & interesting insight into living",2
Hayop Ka,"Mom, can we have Beastars at home?Beastars at home:Joke aside, sayang effort ng mga animators sa movie na yan…",-1
Hayop Ka,"what the actual fuck. this film shows how filipinos are assholes.putangina.i watched it out of curiosity and how the animation was good.very apalling, awful, gross story. repetitive topic among filipinosmysoginistic and showcases adultery/cheating as if it's comfy thing to watch. grow up. Nimfa, that's fucking wrong. Roger, Radio DJ that's awfully wrong. fuck.",2
Hayop Ka,ganda ng art style …,-1
Hayop Ka,"i appreciate that this is a pinoy ip but we need better stories. nevertheless, the background art and animation is done well.",0
Hayop Ka,Pinanood ko lang para sa animation,3
Hayop Ka,5 star animation but -3 stars since the animation was used for a story like this,4
Hayop Ka,"i guess the animation was great, pero story was so generic filipino tv romance but aside that, i like the witty dialogues and satire storytelling, goes to show we have what it takes for animations. sana si jerry na talaga true love ni nimfa",2
Hayop Ka,"im. not quite sure what to say tbh  i guess props to the artists first, animation was splendid! but i really just didnt like how it only conformed to the overdone filipino romance trope in local tv... wish they couldve made it more memorable ",2
Hayop Ka,Enjoyed it alot! Dialogue was funny while still feeling real. Animation and art was great too.,0
Hayop Ka,"hayop ka, robin!",1
Hayop Ka,pinakita yung r3vl0n eh nagaanimal testing mga yan jusko po,1
Hayop Ka,"rating it high cos the animations and dialogue were too good. watched this for filipino film class, one of my favorite watches of the class lol",2
Hayop Ka,tinotolerate ng movie na to ang pagiging cheater,-1
Hayop Ka,stars for insanely good animation,4
Hayop Ka,"it's like zootopia meets 50 shades but make it a typical cringy filipino romcom with a cliche wattpad plot and cute animations. it's entertaining and funny tho specially puns of names of famous personalities and shops amidst some classist jokes and romanticizing cheating. anyways, it shows real struggles focusing on of a breadwinner being taken for granted and also the social issues. a bit touching in the end. the dj slayed.",-1
Hayop Ka,"this is like, most things that are wrong with filipino rom-coms and it definitely does not deserve this really nice animationm",2
Hayop Ka,I don’t know tagolog and there were no subtitles but they draw the anthropomorphic animals so sexy #pilippines,-1
Hayop Ka,"Well, this is not good film in my opinion. I’m not really going to write a review longer than a sentence, as I think that this film is undeserving of my time and effort, but here are my thoughts: the animation is splendid, but at the same time also felt overly controlled, and the plot is an amalgamation of garbage topics that the mainstream Philippine entertainment industry likes to peddle, such as adultery, misogyny, and classism, but I really hope the animators are well paid because, frankly, I think that they’re the only people who deserve to get any sort of monetary compensation for this embarrassment of a film. Also, yes, I know it’s a satire film and my point still stands.",2
Hayop Ka,Thanks Empoy,1
Hayop Ka,Hahahahahhaahha keri naman pala mag kanalan humor eh,8
Hayop Ka,"It was actually good. It has good lines and definitely, the characters have their own amazing plotlines. This is the first animated movie that I have seen in Filipino, I was just hoping that next time they are able to depict it as it is. Not just animals, but it was good this time --- and I hope next time it will be better.",2
Hayop Ka,"Nimfa, I see you. I think you’re incredibly selfish, but not for wanting a more comfortable life.The animation was insanely good. I didn’t clock one inconsistent moment.",0
Hayop Ka," cuidado cuando vean un top de estilos de animación en películas Solo me gustó la animación. El único personaje de la película que me cayó dentro de todo bien fue el que básicamente servía de exposición para decirle a literalmente todos los otros personajes que eran unos pelotudos monumentales y que la trama ""avanzaba"" por su estupidez.",0
Hayop Ka,tanginang yan,1
Hayop Ka,i only watch this movie cause of the animation but then i have to suffer thru the plot,0
Hayop Ka,pangit. mas marami pang okay na telenobela plots kaysa dito. animation lang maganda.,0
Hayop Ka,For shits and giggles!,8
Hayop Ka,Support Local Pinoy Animated Film! Animation is Cinema!,3
Hayop Ka,One star lang talaga to pero another star kasi I love Ange and another half para sa animators,4
Hayop Ka,galing talaga ni angge pakalandi ng boses at personality hahahahaang dogshow lang ng palabas na to. tangina ng boses ni robinsuper babaw lang ng story -- daming pop culture referenceswatched this for a sir toma's film class,3
Hayop Ka,lahat na lang nafafall kay empoy,1
Hayop Ka,super in-character si Robin Padilla and Sam Milby for playing mga hayop ^^,4
Hayop Ka,what's with the cheating...,-1
Hayop Ka,hayop nga,1
Hayop Ka,TANGINA KA!...sorry ma PLS LANG NAMAN ,1
Hayop Ka,I REALLYYY LOVEEEEE THE ANIMATIONthe story however…………..,0
Hayop Ka,Quirky and unconventional for a Filipino animated film. The sultry humor and the pun elements in the illustration are really witty. Kudos to the producers and animators!,2
Hayop Ka,watched this last year but forgot to log. thought it was a pretty cool pinoy animated movie despite the very ermmmmmmm plot lol. kakabwisit si sam milby dito but surprisingly okay at voice acting lol,7
Hayop Ka,super funny.,8
Hayop Ka,craving for some Golibog right now ,1
Hayop Ka,nanggigigil ako kapag naririnig boses ni robin padilla. pero ganda ng art style,-1
Hayop Ka,"na enjoy q naman ung movie, nalaman q na lang daming ayaw pala sa movie na 'to",3
Hayop Ka,love the plot and storytelling! i was entertained the whole movie!,-1
Hayop Ka,kati podai,1
Hayop Ka,"Basta talaga palaka, greenflag. Layuan mo si Jerry, Nimfanot!",1
Hayop Ka,Cute animation. The story though...,0
Hayop Ka,meron din akong friend na kinukuha left-overs ko,1
Hayop Ka,this would have been an absolute dream to work on...,0
Hayop Ka,i like the art style pero tanginang yan mala wattpad one shot smut ampota,-1
Hayop Ka,Fun animated soap opera with sexy furry cartoons.,-1
Hayop Ka,"I didn't expect to enjoy what's basically a shitty soap opera with furries as much as I did, but weirder things have happened. Honestly, this film is kind of a ball if you don't take it super seriously and are fully willing to accept its absurdity in stride.",0
Hayop Ka,"great animation, shit plot.",0
Hayop Ka,I couldn't bear watching it alone so I shared the burden of cringe with my friends and it improved the experience LOL. Honestly not that good or bad of a movie but the ending was satisfying and fitting for how terrible each character was as persons,0
Hayop Ka,"Obviously a film with fresh story because this film tells about a topic who not many people talk about, A trans-economic relationship and sexual problems in Philippines.Good at first, but unfortunately this film has not a good ending. Ninfa kicked both of 'em, and the film's end. That's it? The ending didn't really satisfied me.I'm not sure either are this film are getting a sequel or not.But besides that, I appreciate the Philippines studio who can makes film with those topic.",2
Hayop Ka,"I was expecting a horny furry teledrama and to my delight I got a horny furry teledrama! Solid sex jokes that hit the right spots (heh) mixed in with animal puns and the pastiche corny drama are all wrapped up in an endearing art direction and animation style. As irreverent as its story is and characters are, the moments of sincerity that shine through, especially in its layered visual dramedy, shows the care that went into Hayop Ka! Filipino animation is sorely underrated (despite how much the Philippines contributes to global animation industries), and I want to see it boom internationally just as other Asian animation like anime and donghua have. Hayop Ka! is a good introduction to the world of Filipino animation for those interested in immersing thrmselves into Filipino contemporary culture and society — a special shoutout to my mutual Dante for presenting this movie and discussing about the cultural nuances! Swagapino realness ",-1
Hayop Ka,the background jokes and characters were much more interesting than the story in focus,0
Hayop Ka,"Me gustó la animación, la historia y el mensaje es una mierda. Pero es tan bizarra que da risa aksjs",0
Hayop Ka,"Personal preferences:- Animation and art style was good the story not so much.- lost interest in the middle of the movie.- voice acting was okay but could be better.Key points of the movie:- I personally find the main character annoying, although it was refreshing to see a main character who is not your typical goody two shoes I love it.- educational; the lesson was clear towards the end of the movie.*the stars are just my personal rating overall I’d say it’s a good movie, people who are a fan of the genre might enjoy it more than I do*",0
Hayop Ka,Could've hired actual voice actors,7
Hayop Ka,animation is actuallly good but the cast and plot is least intriguing to say the least,0
Hayop Ka,great animation wasted on a cheating plotline,0
Hayop Ka,watched this in class and I was actually caught off guard by how misogynistic this was lmfao... art style was soooo stunning though. it (almost) made me forget about how awful everything else was,0
Hayop Ka,amazing animation and pretty decent va wasted on another cheating film it pisses me off sm. Best scene was papa p's radio moment,0
Hayop Ka,sayang maganda sana animation kaso basura yung story,3
Hayop Ka,sayang.,1
Hayop Ka,"não é ruim, assisti mais pela animação do que pelo plot. os filipinos mandaram bem",2
Hayop Ka,"I love the animation of this movie, its so stunning and beautiful.... but the story was not it for me",0
Hayop Ka,hayop ka!may araw ka rin! mabubulok ka sa impyerno!,1
Hayop Ka,why are horny????,1
Hayop Ka,"A movie about furry-fucking, they should've hired real voice actors omg..",7
Hayop Ka,"Very well animated! It’s a very goofy film with a highly dramatized plot, reminds me of novelas I used to watch with my mom lolol. uhh if you like furries this is also for you  also I appreciated the somewhat realistic ending. character growth yippiee!!!",0
Hayop Ka,I really like the animation,0
Hayop Ka,"Look at that, Netflix did an anime furry adaptation of 365 Days.",-1
Hayop Ka,"the animation and artstyle is so good and I didn't expect to have badass fight scenes, the plot was kind of bland. also i kind of feel annoyed that inigo never knew, cus she got distracted when she saw him with marie or whatever her name is. and the sex jokes were just so redundant. i feel like the only people who'll really enjoy this are furries",0
Hayop Ka,"So.. hindi ako masyado mahilig sa Filipino animation.Love your own dapat, pero, minsan kasi talaga hindi kaya.Don't get me wrong, talented ang animators natin. May potential, bigyan lang ng chance.And it's obvious din dito sa movie na ito na may patutunguhan ang animations natin....Hopefully, with a better story than this lang.Well, for the first adult animation in the Philippines, why not? Use the same tried and tested storyline na patok sa madla para sure na papanoorin. If it works in live action, it's a fair shot to use them in animation.I mean, if we could sit through numerous iterations of the same cliches in telenovelas, well... there's your market right there.3 stars for the effort and work and time everyone put in. I applaud you all.",2
Hayop Ka,"film bros turn your brains off, sit down, and just watch a goddamn a popcorn movie challenge: failed",9
Hayop Ka,AO3 le film,4
Hayop Ka,furry na ba ako nito?,1
Hayop Ka,sobrang sayang kasi ang ganda ng animation pero napaka basura noong story putanginang ‘yan kadiri idc if this is satire,-1
Hayop Ka,sige the weight of my stars ay nasa animation but storyline wise…. medyo nagkulang sa execution or terrible lang siya overall considering it was akin to being extracted from the depths of wattpad,4
Hayop Ka,"Honestly, I loved it. Good raunchy comedy that quickly gets turned around. I love unlikeable characters .",0
Hayop Ka,"Even if I would say this isn't a perfect movie I was pretty much intrigued what this movie is trying to tell from Filipino life to toxic relationships it's pretty much an interesting insight of one slice of life story. Plus, you gotta give it to the animation it looks pretty resonant. This feels like your daily dramedy soap opera crammed into a one hour animation fest which I actually had a pleasant time with, plus it's pretty cool to get an adult animated movie once in a while other than 'Sausage Party'.Also, thank you Saberspark for intriguing me to watch this.",2
Hayop Ka,"While the animation is great, the screenplay is still quite lacking. I get it's a satire but it doesn't really excuse how cliche it is nor how it doesn't really satorize anything about the genre outside of participating in it. The voice acting was better than I expected it to be, especially Angelica Panganiban as Nimfa. As an animator I still support it though, because getting this made is still a massive win and a big step for Philippine animation",2
Hayop Ka,i like the animation (but not the plot),0
Hayop Ka,"""Yung wala ng halaga para sayo, in-na-in pa rin para sa akin.""GRRR HINDI NILA NAGEGETS Hayop ka! is a perfect balance of social critique, clever referencing and camp. It feels refreshing, given stark animated form and fleshing out the female character's side. For once, we get an answer as to why the rich play boy is so alluring. It's not because of who he is, but rather Nimfa's background coming from a poor family.",1
Hayop Ka,"Wild Philippine adult animated movie. It’s very telenovela with really good animation. Crazy chauvinistic, classist …. Just wildly unlikable when we hit the third actIt has great commentary on issues of class and how when you’re so poor, there’s a degree to which money does matter in relationships — but then it punishes it’s lead for trying to get out of her situation in a way she maybe knows how?",2
Hayop Ka,"wasn't expecting to like this that much, but jerry exists",-1
Hayop Ka,great animation wasted on a blah story (it had potential tho),0
Hayop Ka,CUTE #supportlocalartists !!,-1
Hayop Ka,"gusto ko lang mga linyahan ng nanay ni nimfa.""nimfa naman, kakahugas ko lang ng pinggan""aside from that and the animations, this is kinda trash...perhaps because it's too coarse, the ""sex"" is taken in a context that is just distasteful.",3
Hayop Ka,This movie has a 3.1 average because of the new system for average ratings. With a low ranking curve like that? How tho?,-1
Hayop Ka,was happy to see a cute animated film from the ph but the story itself was shite,0
Hayop Ka,parang gago,1
Hayop Ka,first off the animation was super nice!!!! it was very beautiful all throughout the film!i just didnt like how at the end they made it seem like roger was the good guy and nimfa should have settled with him when in fact that guy is abusive and jobless and a Plain ass Loser. and the fact that papa jose (?) guy made it seem like it was nimfa's fault that she got pregnant and called her names was also so stewpid and misogynistic. the men in this film were shit. nimfa defender all the way tho <333 didnt really like the ending but even still i really enjoyed the film it was clearly satire but also realistic.,-1
Hayop Ka,I’m so fucking embarrassed that I watched this piece of shit movie,-1
Hayop Ka,YAWA ???? HAHAHAHAHAHAHAHthe title really lives up to its name,1
Hayop Ka,i liked the animation and that was pretty much it. should've just had some abortion tonic.,0
Hayop Ka,something about the writing seems so problematic hays i like the animation pa naman din :((,6
Hayop Ka,"I fucking hate romance movies. However, this was a fun watch, primarily thanks to the animation and voice actors. This is my first Philippine movie and it was positive so I'll be coming back to this country to watch another film.",2
Hayop Ka,"Loveeed the animation and cinemetography, yung cast though?? Pati ending? Shet anyway ganda na ng ratings ng iba gagayahin ko na lang choz.",3
Hayop Ka,nahhahahahahah,1
Hayop Ka,"Yes, I rewatched it. Anyway",-1
Hayop Ka,this stink,1
Hayop Ka,Zootopia for people who are thirsty af.,1
Hayop Ka,never in my wildest thoughts Filipino animation would get this far,2
Hayop Ka,"I thought there would be no way this could be worse than the god-awful Paw Patrol movie, and then this happened.",-1
Hayop Ka,"overly sexual as it is, paired with the overused poor girl falls for rich ceo trope, hayop ka is extremely important in the filipino animation and art industry along with saving sally. in general, filipino animation and art itself is degraded especially if cartoony because it is seen as for children. there isn't much for aspiring artists and animators to look up to in the philippines. let us have this.",2
Hayop Ka,always so hilarious tbh kung wala lang si *toot*,1
Hayop Ka,ganda ng animation pangit ng script,0
Hayop Ka,furries would eat this shit up pero I have to say may mga linyahan na funny,1
