review_id,document,topic
2066,paano na yung nanay niya nabugbog na lang what's with the straight english dialogue,-1
2067,"heartbreaking, due to the fact that the main characters' choices are true to what has been established about who they are as people also, there was absolutely no narrative need to bring back tanya in person, but casting medina who can not even deliver her lines decently made the mistake seem more egregious",0
2069,it is definitely not your typical star formulaic cinema movie,0
2070,"its impossible not because it's a bad movie, but because it's so depressing its so bleak their lives are so unpleasant both are overseas filipino workers stuck in immigration traps in hong kong, forced to submit to exploitation in order to retain proper status one especially tragic scene has a filipino who's working as a nanny beg her employer to keep her on at half pay because losing the job means getting deported back to the philippines the driving force of the movie is essentially how these punitive immigration rules ruin their chance at true love and happiness",5
2077,ethan have nothing but empty promises,0
2078,a propaganda film about hk,3
2080,dito ko naging crush si alden hjsadhahhaahhas shet pinanood ko to sa bus tapos ako lang pasahero emote si ate girl paluha luha nang slight,1
2083,obvious ad for an mlm scam brings this movie down,0
2087,storyline confusing with not much prior explanations to characters situations,0
2090,dont watch this movie if youre in a ldr because it literally ducked me up 5 in the morning not a movie to watch when youre not emotionally stable in the middle of the night thank you,0
2091,nasan ba,2
2093,"my issue with this film was that it was marketed as a romantic movie when its not hence, i felt disappointed knowing the story couldve been so much richer if they had dropped the romance",0
2096,basta ang moving ng film na to,3
2097,hlg supremacy i think except 4 the last part halatang green screen,3
2098,here goes nothing why can't men let us choose for ourselves why is their choice the only choice that matters love makes us illogical neglected for the grater good,4
2099,"tapos babalik lang din pala ang lahat sa same bar na naging set up ng istorya kung nagkakilala na lang sila sa bar dahil sa trabaho, muntikan na magkaone night stand, at tsaka nagkadevelopan pero hindi, kinailangang gumawa ng pursue the girl set up ang lahat ng romantic films sa pilipinas also ethan's friends' trashtalking the girls in the pageant, wtf also sana wala nalang soundtrack panghuli bakit nag eenglish bigla mga characters pag iyakan climactic aminan scene na",1
2101,"the dialogue, plot line and sub plots are pretty unrealistic i really didnt like anyone elses acting everyone elses acting felt like acting, it feels like im watching someone whos playing a person, trying to show a person, exaggerated, corny adding to the unrealism even the smallest characters played pretty badly",0
2102,eye candy,2
2103,i love kathryn pero bakit naman ganito wouldn't bother to explain more ang cute sana ng casting kaso naman nevermind,-1
2108,", he's basically a stalker surprisingly bittersweet ending too",0
2110,"ang hirap maging mahirap, pero mas mahirap maging ofw tapos yung trabaho mo ay hindi aligned sa college degree mo im not going to downgrade the film just because aldens character is toxic wag kang feeling santo siguro, mas ma appreciate to ng iba kung di sila magfofocus sa character ni alden",3
2112,this one hit too close to home,-1
2117,"i always believe when people say kathryn bernardo's recent film is different from the one she is previously in, only to be disappointed",0
2120,alden has no bag,-1
2123,nakakarelate tbh,2
2124,the ending didn't do it for me,0
2126,"it made me angry how a lot of our filipino people are struggling to find means of income, often juggling 2 3 jobs that cause them to overwork themselves most of the time, the income they get isnt even enough to sustain themselves and their families may mga taong ... babaguhin ka pang habambuhay isa sa mga review na dapat pang application ko as a task in an org pero may nakalimutan akong gawin na task kaya di ako nakasali sa official members",5
2132,the last 20 minutes i was a mess sorry yall soy bien pinche llorona,-1
2133,alden can do any djp role but djp could never do alden's in this she bodied this role,0
2137,"5 10for me, its a very typical pinoy romance youd expect from star cinema, so i wont really go into the quality and narrative of the film it was also jarring to have watched this after seeing two wong kar wai films these past few days i say this because this film is set in hong kong",0
2143,"the burden of responsibilityif you stop, youll starvethats the reason why domestic helpers only earn as little as hk 4,520 us 576 per month, while working long hours in joys words, if you stop working, your family will starve dreams vs",5
2144,big sad,6
2146,"kathryn bernardo's acting and her character's motivation was so painstakingly clear but the fact that it had to be wrapped up as a rom com with alden as a leading man was what let it down and really removed me from the experience on the other hand, i didn't find alden's acting amazing and his dialogue and...",0
2151,stalking isn't romantic,4
2152,"sayang mhie, strong social commentary na sana",2
2153,mapapatalsik ka rin duterte hayop ka,2
2154,never rewatching this,0
2155,"ethan niyo selfish, manipulative sadboi",0
2156,got a little too real,-1
2157,galeng galeng naman umarte ni mareng kathryn tingen ulit ng poof,1
2158,para siyang music video,3
2165,"no matter what i give you, it's not enough to make you stay what if with that chance, i lose you",4
2168,sana sinaksak niyo na lang ako,1
2169,filipino simp makes me cringe,5
2171,realistic story,0
2172,"more like hello, everything is sad and depressing, goodbye",6
2173,iba yung epekto after mapanood yung sunday beauty queen huhu,1
2174,"beri nice movie wth secret lang pinanood ko na 'to dati but only finished half idk if this movie is often talked abt or hyped up pero it deserves more attention compared to what other pinoy films r getting sorry name drop pero alone together, i'm drunk i love you, fangirl, etc hahahahhaa nasabi ko na ba na isang factor sa ratings ko ay if the movie made me feel something",3
2178,"never naman kasi ako naging kathniel nor aldub fan ang raw nung arte, parang nag iba yung mukha nila, especially dun sa scene na tinititigan ni alden si kath sa stage parang ibang tao",1
2183,scratch everything i said about them,2
2185,same for alden richards,0
2187,would've probably liked it more if i watched it from the beginning lol,0
2188,yudi di sila toxic sa ending,2
2192,la lang,-1
2194,dude is such a creep,0
2195,dito ko na experience yung nag lupang hinirang sa loob ng sinehan hahaha,1
2196,"alden, anong feeling na pinagpalit ka ni maine",1
2198,para sa school pero masakit pa rin,2
2199,"jusko yung labi nya at ang kutis pero in fairness talaga sa kanya, lumaban siya4 iba talaga si direk cathy tho di ako naiyak, natouch naman ako hahha deserve ang graded a kemerut5 ano pa hinihintay nyo, panoorin nyo na",1
2200,pero masmahal ko ang sarili ko,2
2202,alden anong feeling na pinagpalit ka ni maine,1
2204,tear jerking film,0
2205,"kung may letterboxd ang nanay ko, ang daming beses na niya nai log to so ayun na nga, napa rewatch tuloy ako dahil nakita ko na naman siyang nanonood i think pang apat ko na rin na nood to di ko lang nila log",1
2209,ewan ko sayo ethan,-1
2210,"now i saw this on tv you can feel her heartache, longing, and regret through her eyes and body language i hate how filipinos are conditioned and trained to be machines for labor export",5
2211,can someone explain to me bakit ang pangit ng scoring moira and dec ave,1
2212,"beberapa tempat kita tinggal selamanya, beberapa tempat hanya sekedar persinggahan sama seperti orang, beberapa lewat begitu saja dan beberapa bertahan seumur hidup dan akan mengubahmu selamanya bertahan hidup di negara orang bukan hal mudah itulah yang di alami joy kathryn bernardo dan teman temannya saat berada di hongkong dan menjadi pembantu rumah tangga disana, walaupun pada kenyataannya ia adalah seorang lulusan sarjana perawat tapi karna tuntutan ekonomi ia harus melakukan apapun untuk tetap bisa memenuhi kebutuhan keluarganya di filipina, sejak ayahnya...",5
2218,panira lang yung green screen scene ampota pero overall keri naman,3
2220,the music score was quite annoying,0
2224,"on the downside, the love story and the various subplots served no purpose and detracted from the overall enjoyment with the final act falling into full on maudlin, soap opera territory",0
2225,it makes you question what road god has paved to you,2
2228,i cant remember anything,6
2229,i don't love you,-1
2234,"isn't that how its supposed to be if you hold back, then why love at all no offense to anyone out there, but i would probably be more impressed with someone who opened their own restaurant than someone who manages a walgreens the pacing is also all over the place, and the film is way too long for what its trying to accomplish",0
2237,hoy crush i dont love you,-1
2240,buti nga hindi sila nagkatuluyan,1
2241,"grabe rin 'yung acting ni kathryn, ramdam mo 'yung pagod and galit niya sa mundo through her expressions pati ang toxic ni ethan sa unang part grr nagtatrabaho si ategurl tawag ka nang tawag",1
2246,the beginning kinda weirded me out a bit i get trying to make a connection but ethan was like harassing her the fatphobic comments during the pageant sucked,0
2248,"in addition, theres a heavy feeling after watching this film",0
2249,"cut to 20 minutes from the end and i am sobbing, sobbing not what i was expecting at all i knew at that point this wasn't the film i was expecting it to be",0
2253,but may i also point out that there was a fatphobic line in this film,0
2254,why was i thrown off with alden richards playing that character,0
2256,"its pretty bland, uninspired, and very cliche driven film theres not really a lot to say about it the love story is also forgettable i didnt feel a single shred of compatibility between alden richards and kathryn bernardo, despite bernardo being a memorable actress ive just seen too much of these horrendous love formulas spanning the pre war era to be moved by a stale production",0
2257,this shit pulled at my little filipino heart strings,2
2260,made me cry hella,6
2262,"chef's kiss kapag ang babae binigay ang lahat, tanga kapag naman inuna ang sarili, masama",1
2263,ang creepy ng character ni alden,-1
2264,but might not be one i'd revisit anytime soon,2
2266,di ko alam kung bakit ako kinilig sa character ni ethan on my 1st and 2nd watches when hes straight up portraying problematic qualities between them,0
2270,pero di pa rin magbago tingin ko kay ethan na isang pushy at manipulative na tao pangarap ethan mga ulol,1
2272,exposed and abusedplight of ofwslove or family,4
2275,"can't lie, he grew on me but fuck, half the movie i wanted him to shut up",0
2280,news flash hindi pwoah umiikot sa lalaki ang buhay ng mga babae,1
2285,walang kupas hindi pilit,1
2287,"nakakadala ang performance niya it didn't really contribute anything to the story's development nor was it even explored through dialogue wasn't a fan of alden's character too shallow imo technicalities were subpar the film did not look aesthetically pleasing most of the time perhaps it wanted to portray the gritty experience of living as a dh in hk, but it could have been better score utterly sucked this is not a music video",0
2294,the time stops when you don't use it ending made me ugly cry lol alden richards 333333333333,0
2295,"i enjoyed this pero putanginang mga lalaki talaga, apaka problematic mo ethan",1
2296,wala namang masama doon pero somehow kasi naging abusive na 'yung siblings niya and it's bold of them to request unnecessary expensive things knowing na mahirap trabaho ng ate nila abroad at alam nilang nag iipon siya this film portrayed how difficult to be an ofw sinisikmura para sa pangarap dagdag intindihin si alden at ang creepy pushy ng character niya rito,3
2301,red flag yung scene na di pinansin ni tanya si joy,-1
2302,"but it fell flat, from the unemotional acting to the plot that tried to capture everything while capturing nothing where does awareness end and glamorization begin",0
2305,a rewatch was warranted,0
2306,"yung ke aldub parang slinot in lang para mag fit thematically sa arc ni kathryn, saka para mas poetic yung ending sayang ang interesting pa naman ni joy dito forda sociopolitical ang peg, kaya daming naka relate na ofw",1
2312,ses bat love vs career lagi ang no1 selling theme ng filipino cinema cant a girl have it both 1 1 bat trip niyo kami laging papiliin nakakaprostate also buti nalang career pinili mo joy kc sasakalin ita pag iniwan mo ung canada para sa isang white guy rip off also alden bat ganon lines mo ang typical,3
2314,tlga b ueueueueue kabahan ka na man v man and man v nature eme,1
2315,okay isa lang masasabi ko dito putangina ni ethan,1
2316,ethan is shallow creepy the jokes flirty lines gave me second hand embarrassment,0
2320,gostei demais de ver a joy se descobrindo ao longo do tempo e se permitindo escolher,-1
2322,"hindi na sorpresa na ipinanganak siya para umarte sa pelikula sobrang plus din nung score, most of the time doon ako umiiyak pag nagpapatugtog na yung score ng 'kung di rin lang ikaw' 33cathy garcia never disappoints",1
2324,i remember watching this film in the premiere and i was sobbing so haaard,0
2325,loving someone in unrealistic way sucks,4
2334,mahirap mangibangbansa ayusin ang ekonomiya ahahaalden i can fix yuo,1
2336,stressed and depressed in hong kong,5
2338,"kung mahal mo 'ko, bakit pinapapili mo ako",1
2339,"buwan ng wika watch 6 i'm honest enough to admit that i'm a lot harsher on filipino movies than most since, well, i've seen a boat load of trashy ones growing up that being said, i am trying to give them a fairer shot now but, man, there are a lot of terribly cheesy pick up lines and cringe inducing flirtation scenes that take place to start this movie",0
2340,men suck,0
2341,1 star bc ethan was annoying for the most part at nainis ako sa pagsingit sa sappy theme song... like 100xkathryn was so great in this,0
2342,potek walang kissing scene but still managed to be nakaka kilig,1
2345,"dari judulnya kupikir film ini tentang cinta cintaan klise dengan latar luar negeri ih tapi ternyata ketampar abis heeeeiiii film ini ternyata bagussss seenggaknya menurutku kathryn bernardo di sini bener bener mirip ayu ting ting eh, nggak yang bener kathryn bernardo di sini bener bener berpenampilan cewek biasa biasa aja, yang masuk ke karakternya di sini dia berperan jadi joy, lulusan s1 yang kesulitan dapat kerja dia ngerantau ke hongkong, berpikiran mau kerja apa aja yang penting dapat uang karena mau hijrah ke kanada jadi perawat dan ngeboyong keluarganya hidup sejahtera di sana dia nggak ada waktu buat senang senang, termasuk buat cinta cintaan sampai akhirnya ada cowok datang ke dalam hidupnya, pengen deketin dia tapi dia nggak mau nggak mau nggak mau nggak bermaksud jual mahal, tapi dia memang nggak punya waktu buat pacaran aku suka film ini aku tau rasanya jadi joy, terutama pas dia yang kerja sama orang hongkong aku pernah kerja sama orang chinese dan keras sih dunia kerjanya ketika ngelakuin kesalahan kecil, mereka bisa marahnya gedeeeeee banget aku nggak bermaksud rasis lho ini ya interaksinya joy dan si cowok di mana si cowok nggak gentar deketin disuruh pergi ajaaaa nggak pengen pacaran ya bebal tetap aja dekat, ngingatin aku sama ayangku dulu dia juga gitu ke aku, ketika aku malasssss banget buat pacaran karena nggak mau sakit hati lagi buang buang waktu bikin aku selama ini nggak produktif, dia tetap aja maju singkatnya ini film tentang orang miskin itu nggak bisa milih nggak punya pilihan termasuk mau pilih wujudin cita cita atau cinta orang miskin nggak bisa 'egois'",0
2346,ewan ko sayo ethan buhat na buhat ni kath pp,-1
2349,and that was one of the worst decision i made how she insisted that she needs to decide for herself and her happiness mga not so favorite fat jokes talaga ba kaya nga hindi na resolve na domestic abuse victim ang nanay ni joy because there's too many family drama,4
2351,dont talk to me about cinematography until you watch this movie and see the shot with the words manila delayed on the flight departures board,0
2354,dapat pala di ko pinanood to kasama ex ko,-1
2363,"everythin was cheesy, fake and unrealistic dialogues were so bad",0
2365,kainis si alden potangina mo,2
2367,hagulgol pa rin iyak ko,1
2370,"ang choice, para lang sa may pera",-1
2377,lousy english dialogue suspense was ruined in one scene that was the same as shown in beginning legit ruined the character reveal first half of the movie made me lose my mind and would have end up giving this film a 2 star or below if it continued false imagery of love will ruin my generation note i am half serious,0
2378,"kung di rin tayo sa huliiiiiaawatin ang sarili na makita kang muliiiiiiiii this is the third time i have watched hello, love, goodbye i was wrong because i realized how difficult it is to pursue a lot of things and passions in life because of an unfavorable economic climate wasakan hahaha kantahin ko yan sa videoke next week hay",3
2379,ako pinakamatanda pero ako rin pinaka bobo,1
2383,i was informed she was in the hospital for 3 days cause of back pain,4
2387,i dont love this movie,0
2388,buhat na buhat,2
2396,fucking shit,0
2397,can i even log this shit i stopped watching at the final hour,0
2399,"i am really not a fan of some of the tropes some filipino films showcase, particularly the man harrasing a woman into giving him a chance",0
2401,napakahirap talagang maging pilipino in this economy yawa,1
2402,ethan mahal kita pero sa ngayon mas mahal ko ang sarili ko,1
2404,"bagay sila sa mga ganitong klaseng pelikula yung sa taas lang ng bundok na scene nina joy at ethan halatang halatang inedit sa greenscreen pero keri naman plot wise red flag na red flag si ethan ang pushy, at ang selfish imagine nakalatag na sa harap mo yung pangarap mo, yung future mo at ng pamilya mo, andyan na lahat, tapos pipigilan ka pa manigas ka",3
2405,"ang creepy ni alden, lol lagi pa niya ini stalk si joy sana pala mas umikot na lang story kay joy, which is an ofw",1
2408,so many scenes where he lacked the emotional depth required by the character which is a shame,0
2411,konti lang kissing scenes nila kasi nasa likod lagi si daniel tinitignan si alden ng masama,1
2413,ang weird ng character ni alden dito,-1
2419,please watch this movie,0
2420,"mahal kita, ethan galing talaga ni kathryn tangina",1
2424,ang annoying ng character ni alden,-1
2425,"grabe naman mangamusta yung mga mata ni kath, parang ako kausap niya sa mga scenes niya",1
2426,ngayon ko pa lang to napanood i failed as a pinoy 99 of the worlds problem would be gone if men shut the fuck up and listen to what women actually want,-1
2430,no sa love sayang sa oras never again bitch me too,-1
2431,only felt something at the end with the but it couldve been better,0
2434,"i normally don't watch romcoms, let alone, pinoy films",0
2435,putangina moooo,2
2436,ang sadboi ni ethan plzzz,1
2437,"dati kapag nirerewatch ko 'to, hindi natatapos ang movie nang hindi ako umiiyak kaya ngayong pinanood ko uli, nakakapanibago na walang pumatak na luha nakuha ko pa rin naman ang mensahe 'yung pagod niya ang mas naintindihan ko",3
2438,"eto na yun bakit ba kasi ako nag expect sobra sa highest grossing filipino film, my bad",0
2439,"siguro hindi ko lang talaga bet 'yung mga palabas na sobra sa dialogue pero naisip ko mas makaaantig siguro kung may subtlety hong kong ba naman jusko andyan na e ang problema kasi, a subtle cathy garcia molina film would be an oxymoron also alam niyo bang halos sampung beses na 'tong napanood ng nanay ko",3
2441,"a story in two layers the second layer is a wattpad fueled, twilight charged romance full of the same toxic tropes with the weird stalking and complete disregard for boundaries",0
2442,"this movie started out so strong, but as it began to focus on their love story i just couldn't bring myself to be invested in it the male lead was honestly immature and did not carry as much depth as the female mc",0
2443,sige nalang kog rewatch mao nay last tan aw nako,1
2446,"but flat story, and lots of cringeworthy moments",0
2447,the gaslighting was crazyyyyyyy,2
2448,sakit na siguro likod ni kathryn kakabuhat sa pelikula na to,1
2449,oh tinalo ko si madam lang leav sa review na to,1
2451,ang pilit,2
2452,hmm k lang,2
2453,ang panget ng soundtrack,-1
2455,"watched hello love goodbye as i was curious on what the fuss was about, one things for sure, ls accent and acting skills could never hahaha k has the range",0
2456,"kasi pag nagmahal ka, all or nothing kasi if u hold back, bat nagmahal ka pa as a laging naghhold back kasi takot masaktan pero nasasaktan pa rin parang damn wala lang",1
2457,the soundtrack of the movie was so sloppily done like why would you play kung hindi rin lang ikaw in a romantic scene like bruh the only thing i enjoyed about this film was how the struggles of ofws were highlighted and how ms fuck ldr relationships never nagwork yan,0
2458,we have to stop saying its a good movie when we really mean to say kathryn did the thing the 2 stars is exclusively for and only for kathryn,0
2465,my rating for this film is a character development,0
2467,liza could never,4
2468,alden 4ever,-1
2471,"cringe siya, halatang sanay lumandi hindi selfish piliin ang sarili sa totoo lang, lalo na if sa buong buhay mo, nabuhay ko para sa pamilya, para sa iba sobrang nakakahanga ang bravery na iyon kasi hindi siya madali, hindi lahat nkakagawa at least diba, iba meaning nun sa kanila",1
2472,di ba napagod si ms kathryn bumuhat ng buong movie,-1
2473,hahahaha maganda not mine,2
2476,"let's continue the anti love theme formula pangalawa, kahit napapansin kong most filipino romcoms ay may storyline na nagaganap sa ibang bansa, napansin kong never pumunta sa ibang lugar yung mga characters like yung buong film, sa hong kong mapwera lang dun sa scenes sa bahay nila kathryn which is sobrang minimal mas madaling hanapan ng simpatya yung mga characters ni joy at ethan",3
2477,"ang choice, para lang sa may pera",-1
2478,"tama 'yan , 'wag magpaka tanga sa lalaki tapos ang ayos ng ending, na pinili nilang mahalin muna yung mga sarili nila",1
2479,di ko bet,2
2480,"need money, not friend",4
2485,buhat nanaman ni madam kath tanggal half star kasi nakaka trauma na marinig yung salitang canada,1
2486,ahaha sori i don love u ehhhhhh,6
2489,fuck daniel padillaalso the only flaw of this movie is the cheap ass green screen they used during the cliff scene lmao,0
2491,the 1 star is purely bc kathryn bernardo was so good and chose herself at the end n thats fuckin it bruh having to watch this twice was such a pain,0
2493,hello and goodbye no love,-1
2495,"this film shows na kahit ano pang natapos mo sa pinas, pagdating mo sa ibang bansa walang kinalaman yung tinapos mo sa trabaho mo",3
2500,i mean story wise it was fine panira yung green screen sa ending shuta,-1
2501,this is a moira dela torre propaganda,-1
2502,wag na wag kayo magpapapili between love or career hahahzhaha di gawain ng mabuting tao partner yan,1
2503,"may mga tao na dumadaan lang ang masasabi ko lang, ang saket",1
2505,tanginamo padin ethan magsama kayo ng bayag mong mabigat,1
2506,medyo bitter talaga ako kase di na nasundan to wag ka muna magretire direk cath,1
2507,"to choose between broken families, work jobs you hate to send money at home, and to realize dreams you can't ever have or to choose love that is inconvenient, sad, and broken pag inuna naman ang sarili, masama saan ba talaga kami lulugar ate vi",4
2510,not me wholeheartedly happy that they did not progress as a couple bcz joy deserves canada periodt,0
2516,"ethan is such a pathetic loser family issues aside, hes just another manipulative man who obsesses over a woman who clearly drew the line right before something even started kung wala kang pangarap, huwag ka nang manghila pababa",0
2518,ewan ko baket ako nabwbwiset s second rewatchtho i feel the same heavy feeling after watching it the first time,0
2520,"tanginang 'yan, ang problematic ni ethan amputa, nilinaw nanaman na ni joy una pa lang",1
2521,pinanood ko to kasama si kuya di niya nagustuhan kase open ending yung film lf tititigan,3
2522,pakyu ethan,2
2523,ang sad lang ng reality and such kapag napanood mo tong film na to,3
2524,and its not in her loveteam,4
2525,ganyan lang ba mapapakita ang pagmamahal kung magsakripisyo ka,1
2526,hindi ko naiintindihan bakit silang dalawa parang ang panget naman na si alden and si kathryn yuck,1
2533,for sum rzn,2
2539,"i hate that filipinos in the healthcare field never get what they truly deserve in their own home country and that they have to go abroad just to get that bc the philippines fucking sucks at honoring its healthcare workers nakaka discourage tbh, especially as someone who wants to be in that field but yk push lang ig bc paano ba magbabago ito if walang nag stick by noh i hate selfish men, as in sobrang nainis ako nung sinabi ni ethan plans niya for himself and joy tapos nagpa sad boy pa siya urgh what if i smacked him",5
2540,"wasnt feeling alden richards, im sorry felt no chemistry with kathryn",-1
2541,kung mahal mo 'ko bakit pinapapili mo ako,1
2542,fricking tagalus,2
2543,"pag bigay ng bigay, tanga pag inuna naman ang sarili, masama",1
2544,"in all honesty, this could have been better if the film focused more on the struggles and reality of becoming a domestic helper in hongkong rather than the romance of the two characters he only had his redemption arc at the last 14 minutes of the movie as i said before, this would be better without the romance i couldnt root for the guy because he border lined harassed the girl and manipulated gaslighted her for choosing herself this time not to mention the cheesy liners that was out of place since it looked like he was invalidating her problems",0
2546,"when a woman gives too much, she's stupid but shen she prioritizes herself, she's bad theyd be even more unstoppable see i was so worried that joy would suddenly choose to stay because i know filipino movies can sometimes to do that...",4
2547,messed me up literally devastating movie,0
2549,"working as an ofw wasn't a choice they had to, at the cost of their dreams at the cost of what they could have been leaving your family behind how could you add one more person in your life when you can barely take care of yourself, right",5
2550,"grabe yung impact niya, yung deep ng character niya kahit yung mga simpleng paglilinis niya ng cr, maiiyak ka",1
2553,i felt so sad finishing the movie for the first time,0
2558,nagbomba din naman ako ng toilet pero walang alden na tumawag,1
2561,nakakarelate ako somehow idk why pero ang sad yet pretty wahaha,-1
2563,ang choice ay para lamang sa may pera,-1
2565,they broke up and he had to go back to zero in hong kong joy said choice is only for the rich,5
2568,sayang panira talaga character ni ethan mejo toxic and nottt in a good way na nakakadagdag ng interest sa pelikula parang kabisado na niya deadly rin yung moira x ben ben combo napakanostalgic daniel padilla can u fightupdate di pala yun ben ben sorry dec ave,1
2573,bat d nyo nlng g ako pinatay,2
2575,did not fw ethan,0
2578,from i hate you arjo sinira mo ang aldub to i hate you alden sinira mo ang kathniel,1
2582,i think more of it will just ruin it,0
2583,balik kana joy,-1
2584,kaya ayoko sa mga pinoy e,1
2585,red flag si ethan lmaooo,-1
2586,suka banget beneran kisah cinta orang 20'sga neko neko kalau sayang ya sayang cinta ya cintasatu hal lagi yang aku suka adalah sesayang sayangnya kita sama orang kita harus memilih diri kita sendiri kalaupun kita diberi waktu buat bersama orang itu kita bakal barengterakhir cintai orang itu sepenuhnnya selagi bersama bener bangetjoy yang hopeless romantic ethan yang cinta sama org secara ugal ugalangood job ethan,0
2587,wala pinanuod lang namin habang nagfflat lay ng mga damithirap din pala buhay ofw eno,1
2594,why did he want to marry her so bad i mean i think she made it clear that she was gonna leave,4
2595,"nakakaloka si joy, gipit na nga sa hong kong nakuha pa rin bumili online siz mas mura sapatos dito",1
2605,yo hindi ako handa w baquette ganyarneeee sobrang wasak na wasak ako at 1am dahil dito ttutt,1
2606,"kung mahal mo ako, bakit pinapapili mo ako ethan's character is so annoying the way that his flawed character was written perfectly may mga lugar na dinadaanan lang tulad din ng tao may mga dumadaan lang ngayon alam ko na kung bakit gusto ko dati ng sequel nito pero sa true lang, hindi na need",0
2608,"hindi katulad ng ginawa ni jo sa the hows of us hayguuuuuud movie, i think i need more pinoy films that arent sugarcoated on relationships and other shit like that",3
2609,i dont love this movie,0
2610,kawawa naman si joy hindi siya makakauwi sa birthday ni anne,1
2611,me ethan ayaw sa long distance relationship,-1
2612,they have no chemistry plsss,-1
2614,gets naman eh pero d q talaga bet ugali ni pareng alden,1
2618,tanginamu ethan alam kong nagbago ka naman pero,1
2619,now im just sad without any ideas in mind hahha fuck,6
2621,saket ldr tols ahaha,2
2623,some killer lines in there,2
2624,rewatch with aling berl,3
2626,sakit talaga,-1
2627,"ay, inutil nga",2
2629,ilang beses ko na tong napanood simula nung una ko syang napanood sa sinehan same feeling pa rin,1
2630,san daniel,-1
2634,ewan k di siya marunong magread zee room minsan so out of place yung ibang pickup lines xd overall,1
2635,ethan werid asf,-1
2636,kilig lol,2
2646,matagal kong pagiisipan yung stuck room,1
2653,what am i doing in cavite,2
2654,"pinanood ko to dahil akala ko wong kar wai vibes wrong car bai pala tojokes aside this shit is garbage, first five minutes palang walang kwenta na dialog the fact our ethics prof made us watch this tells us all you need to know about her, pati yung ibang recommendations niya basura",1
2655,nag aaral lang naman ako e nananakit parin e,1
2657,"been so long since the last time i watched this, ngayon ko lang narealize kung gaano ka corny si alden dito",3
2658,"well anyways, i need to stop undermining filipino movies for having bad dialogue and pacing among other things, and peppering hugot lines here snd there for the huyy moment",0
2659,ang choice ay para lang sa may pera,-1
2660,"only the first half being ph's highest grossing movie ever, i've given myself the expectations of this being quite the questionable, predictable, formulaic, cheesy, on the nose, and all the more problematic typical romantic flick that this was reviewed to be, and ended up being",0
2664,and the fact na ethan pangalan ng ex ko does not help at all kaya putangina moka ethan ang mema ng drone shots tbh,1
2670,mga lalaki talaga pabigat,-1
2671,"still dont understand how mainstream filipino films have a common fetish of basing an entire film abroad without illuminating its sociopolitical and cultural nuances can plots please have another personality besides relishing in xenocentrism i enjoyed how they showed the plight of domestic helpers in hong kong, but the machismo of aldens character and the dry jokes rendered it an unenjoyable watch the score was incredibly tacky",0
2672,"first half was cringy, 2nd was egh pahingi po ng ethan",-1
2680,sakit niyo na,-1
2682,"nung nag umpisa nang ngumiti si mareng joy dahil sa mga katarantaduhan ni ethan, alam kong delikado na ang sister ko eh",1
2683,friends are so wrong for making me watch this at this period of my life,0
2685,"but unlike the hows of us , it didn't hit hard enough and the writing sometimes feels formulaic, making the characters stereotypical but this film isn't memorable or impactful enough, making this just another romantic drama film for the masses the drone shots were bad looked like an amateur student film",0
2688,i need a better ending,0
2690,walang magsasawa dito,2
2694,bro is so toxic,2
2695,pinanood ko lang to dahil wala na kathniel,1
2696,"what bothered me were two things 1 chemistry is lackluster, i hate to admit it but i don't feel for them as a couple here is a technical thing but i was bothered how this was filmed all throughout in 16 9 ratio i feel like it diminished the scenic appreciation for the location which is hong kong did it waste my time",0
2697,sorry i can only watch filipino films rn,0
2699,kung di rin taayo sa huli aawatin ang sarili na makita kang muli,1
2703,kath kalo main film gapernah gagal,0
2705,tho di ko siya ma watch ng maayos dahil bawat eksena inuutusan ako,3
2706,bat palaging may nginunguya si alden,-1
2707,one of my complaints would be the cheesy dialogue that kinda felt unnatural,0
2712,ouch but at least pinili ni kathryn sarili niya also aldens character was so pushy ugh,0
2716,need ba dapat problematic lagi yung guy character if starring si kathryn,0
2719,the way this was so ate coded,2
2720,"wtf ang toxic ng character ni alden tsaka yung totoo, 2 kanta lang budget buong movie",3
2731,"because this features a lovesick, toxic, sadboi",-1
2736,bat ba lahat na lang ng characters ni kath may toxic na partner,-1
2738,di mabantot tignan si alden kaso yung lines nya nagpabantot sa kanya,1
2739,pangit ng lines ni alden,-1
2741,ewan ang sadboi naman ni alden d2 bakit hindi mo inisip ano gusto ni joy baka hindi ako ang target audience pero ion get it,1
2745,dalang dala ni kath,2
2747,mga lalaki talaga di ko to na appreciate kasi ang pangit ng quality nong pinanood ko pero ngayon shet ang ganda pala,1
2748,mas mabuting huwag na siyang umasa na babalik siya useless man,1
2749,"most other films bend over backwards to provide easy answers, but this movie doesn't discontentment and resentment fester in each of the lead's personal lives in ways that don't always go away so easily and yet not all solutions come clean",0
2751,creepy shit men following you in a foreign country,-1
2752,"dumb title, fun movie",0
2754,i still blame mvp for canceled its theatrical release here,0
2755,gets ko na dijey's insecure ass,2
2757,la la love goodbye,-1
2758,"'pag ang babae binigay ang lahat, tanga 'pag pinili naman ang sarili, masama saan ba talaga kami lulugar",1
2760,"hmmmm ang panget ng kulay, ang mediocre ng shots, parang sinayang lang din hk na location tapos sana kung kukuha ng aktor na may working class role, wag sana yung may english accent pa yung filipino jameson blake i expected better since eto yung highest grossing film sa pilipinas pero mga pangalan lang naman pala nagdala as usual",3
